,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Internet Movie Database,Language,Metacritic,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
0,"Charles Chaplin, Paulette Goddard, Henry Bergman, Tiny Sandford",4 wins & 1 nomination.,N/A,USA,N/A,Charles Chaplin,,"Comedy, Drama, Family, Romance",8.5/10,English,96/100,96,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,https://m.media-amazon.com/images/M/MV5BYjJiZjMzYzktNjU0NS00OTkxLWEwYzItYzdhYWJjN2QzMTRlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,N/A,G,25 Feb 1936,True,100%,87 min,,Modern Times,movie,N/A,Charles Chaplin,1936,tt0027977,8.5,"206,310",,
0,"Dina Korzun, Artyom Strelnikov, Paddy Considine, Steve Perry",13 wins & 7 nominations.,N/A,UK,N/A,Pawel Pawlikowski,,"Drama, Romance",7.2/10,"English, Russian",80/100,80,"When a young Russian woman and her son leave Moscow to meet her fiancé, who fails to show up, she declares political asylum.",https://m.media-amazon.com/images/M/MV5BZmYxYzAzN2MtOTRmZC00N2M2LThjMzEtZDkyZGVjZWFiMzU2XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,Shooting Gallery Films,TV-14,16 Mar 2001,True,94%,73 min,,Last Resort,movie,N/A,"Rowan Joffe, Pawel Pawlikowski",2000,tt0258761,7.2,"1,716",,
0,"Tim Matheson, Charlton Heston, Peter Boyle, Annabel Schofield",1 nomination.,N/A,"Japan, USA",N/A,Richard C. Sarafian,,"Sci-Fi, Thriller",4.0/10,English,,N/A,A huge Solar flare is predicted to fry Earth. Astronauts must fly to the sun to drop a talking bomb (Freddy) at the right time so the flare will point somewhere else. Giant IXL Corp C.E.O. ...,https://m.media-amazon.com/images/M/MV5BNzcwNDg2NjMtZTJhYi00NmY4LWJkNzQtZmFmOTdkNzY4Nzk0XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_SX300.jpg,N/A,PG-13,14 Jul 1990,True,,112 min,,Solar Crisis,movie,N/A,"Takeshi Kawata (novel), Joe Gannon (screenplay), Tedi Sarafian (screenplay)",1990,tt0100649,4.0,"1,655",,
0,"Jack Lemmon, Julie Andrews, Sally Kellerman, Robert Loggia",Nominated for 1 Oscar. Another 4 nominations.,N/A,USA,14 Mar 2000,Blake Edwards,,"Comedy, Drama",6.1/10,English,,N/A,"Harvey and Gillian Fairchild face a very difficult weekend. Harvey, celebrating his 60th birthday, is stressed and depressed. Gillian is awaiting the results of a throat biopsy. Their lives...",https://m.media-amazon.com/images/M/MV5BMjgwYTQzZWUtZGQxNC00MWRlLWIyMDktYTVjMTM1ZGVlNzhjXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,Vestron Video,PG-13,10 Oct 1986,True,46%,102 min,,That's Life!,movie,N/A,"Milton Wexler, Blake Edwards",1986,tt0092079,6.1,"1,044",,
0,"Robert Downey Jr., Charles Grodin, Alfre Woodard, Kyra Sedgwick",1 win & 10 nominations.,N/A,USA,N/A,Ron Underwood,,"Comedy, Drama, Fantasy, Romance",6.9/10,English,,N/A,An unhappy businessman finds a new sense of purpose after he's tasked with helping a quartet of ghosts fulfill their last wishes before moving on to the afterlife.,https://m.media-amazon.com/images/M/MV5BZDAxMWY4N2ItOWI5ZS00Zjg5LWE0YWYtZDhjNDc1YjYxNjgxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,PG-13,13 Aug 1993,True,55%,104 min,,Heart and Souls,movie,N/A,"Gregory Hansen (short film), Gregory Hansen (screen story), Erik Hansen (screen story), Brent Maddock (screen story), S.S. Wilson (screen story), Brent Maddock (screenplay), S.S. Wilson (screenplay), Gregory Hansen (screenplay), Erik Hansen (screenplay)",1993,tt0107091,6.9,"15,560",,
0,"Paul Newman, Melvyn Douglas, Patricia Neal, Brandon De Wilde",Won 3 Oscars. Another 13 wins & 17 nominations.,N/A,USA,N/A,Martin Ritt,,"Drama, Western",7.8/10,English,62/100,62,"Honest and hard-working Texas rancher Homer Bannon has a conflict with his unscrupulous, selfish, arrogant and egotistical son Hud, who sank into alcoholism after accidentally killing his brother in a car crash.",https://m.media-amazon.com/images/M/MV5BYjA3MzFlZDQtNTY3Ny00OTM1LWI1ODctNmE4ZWM5ZTU2MjA5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,Not Rated,29 May 1963,True,82%,112 min,,Hud,movie,N/A,"Irving Ravetch (screenplay), Harriet Frank Jr. (screenplay), Larry McMurtry (from a novel by)",1963,tt0057163,7.8,"18,527",,
0,"Paul Newman, Jackie Gleason, Piper Laurie, George C. Scott",Won 2 Oscars. Another 11 wins & 20 nominations.,N/A,USA,N/A,Robert Rossen,,"Drama, Sport",8.0/10,English,90/100,90,An up-and-coming pool player plays a long-time champion in a single high-stakes match.,https://m.media-amazon.com/images/M/MV5BNjhjODI2NTItMGE1ZS00NThiLWE1MmYtOWE3YzcyNzY1MTJlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,N/A,Not Rated,25 Sep 1961,True,98%,134 min,,The Hustler,movie,N/A,"Sidney Carroll (screenplay), Robert Rossen (screenplay), Walter Tevis (based on the novel by)",1961,tt0054997,8.0,"73,231",,
0,"Spencer Tracy, Fredric March, Gene Kelly, Dick York",Nominated for 4 Oscars. Another 3 wins & 7 nominations.,N/A,USA,N/A,Stanley Kramer,,"Biography, Drama, History",8.1/10,English,75/100,75,"Based on a real-life case in 1925, two great lawyers argue the case for and against a science teacher accused of the crime of teaching evolution.",https://m.media-amazon.com/images/M/MV5BMGQ5ODNkNWYtYTgxZS00YjJkLThhODAtYzUwNGNiYjRmNjdkXkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_SX300.jpg,N/A,Passed,30 Aug 1960,True,92%,128 min,,Inherit the Wind,movie,N/A,"Nedrick Young (screenplay), Harold Jacob Smith (screenplay), Jerome Lawrence (play), Robert E. Lee (play)",1960,tt0053946,8.1,"25,802",,
0,"Yuriy Solomin, Maksim Munzuk, Mikhail Bychkov, Vladimir Khrulyov",Won 1 Oscar. Another 7 wins.,N/A,"Soviet Union, Japan",N/A,Akira Kurosawa,,"Adventure, Biography, Drama",8.3/10,"Russian, Chinese",,N/A,The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter.,https://m.media-amazon.com/images/M/MV5BYWY0OWJlZTgtMWUzNy00MGJhLTk5YzQtNmY5MDEwOTIxNjMyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,G,20 Dec 1977,True,73%,142 min,,Dersu Uzala,movie,N/A,"Akira Kurosawa (screenplay), Yuriy Nagibin (screenplay), Vladimir Arsenev (novel)",1975,tt0071411,8.3,"22,325",,
0,"Richard Dreyfuss, François Truffaut, Teri Garr, Melinda Dillon",Won 1 Oscar. Another 14 wins & 38 nominations.,N/A,USA,N/A,Steven Spielberg,,"Drama, Sci-Fi",7.6/10,"English, French, Spanish, Hindi",90/100,90,"Roy Neary, an electric lineman, watches how his quiet and ordinary daily life turns upside down after a close encounter with a UFO.",https://m.media-amazon.com/images/M/MV5BMjM1NjE5NjQxN15BMl5BanBnXkFtZTgwMjYzMzQxMDE@._V1_SX300.jpg,N/A,PG,14 Dec 1977,True,95%,138 min,,Close Encounters of the Third Kind,movie,N/A,Steven Spielberg,1977,tt0075860,7.6,"177,723",,
0,"Dennis Lotis, Christopher Lee, Patricia Jessel, Tom Naylor",N/A,N/A,UK,N/A,John Llewellyn Moxey,,"Horror, Mystery, Thriller",6.8/10,English,,N/A,"A young college student arrives in a sleepy Massachusetts town to research witchcraft; during her stay at an eerie inn, she discovers a startling secret about the town and its inhabitants.",https://m.media-amazon.com/images/M/MV5BYzY2Yzg3OTItY2I4Ny00NmVlLWI0MTMtYWM5Nzc5NDA5NjY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,12 Sep 1962,True,67%,78 min,,The City of the Dead,movie,N/A,"George Baxt (screenplay), Milton Subotsky (story)",1960,tt0053719,6.8,"5,681",,
0,"Jean-Luc Bideau, Myriam Boyer, Jacques Denis, Roger Jendly",1 win.,N/A,"Switzerland, France",23 Sep 1992,Alain Tanner,,Drama,7.6/10,French,,N/A,"The European equivalent of ""The Return of the Secaucus 7,"" this Swiss film looks at the lives of several men and women in their 30s as they confront the slim gains of the ""revolutionary"" ...",https://m.media-amazon.com/images/M/MV5BY2Q4MTRkZWMtNWE2My00NmQzLWEzOGQtMTg5NDFmOWM4YjBiL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg,N/A,N/A,01 Dec 1976,True,91%,116 min,,Jonah Who Will Be 25 in the Year 2000,movie,N/A,"John Berger, Alain Tanner (dialogue adaptation), Alain Tanner (screenplay)",1976,tt0074718,7.6,954,,
0,"Jim Belushi, Kylie Travis, Shannon Whirry, Frank Whaley",6 wins & 4 nominations.,N/A,USA,15 Aug 2001,Louis Morneau,,"Action, Crime, Drama, Sci-Fi, Thriller",6.2/10,English,,N/A,A psychiatrist makes multiple trips through time to save a woman that was murdered by her brutal husband.,https://m.media-amazon.com/images/M/MV5BMTkxODIwNDA3Nl5BMl5BanBnXkFtZTcwNDEyNzUyMQ@@._V1_SX300.jpg,Cohiba Pictures,R,01 Jan 1997,True,57%,91 min,,Retroactive,movie,N/A,"Michael Hamilton-Wright, Robert Strauss, Phillip Badger",1997,tt0117468,6.2,"5,499",,
0,"Montgomery Clift, Elizabeth Taylor, Shelley Winters, Anne Revere",Won 6 Oscars. Another 8 wins & 10 nominations.,N/A,USA,N/A,George Stevens,,"Drama, Romance",7.8/10,English,76/100,76,A poor boy gets a job working for his rich uncle and ends up falling in love with two women.,https://m.media-amazon.com/images/M/MV5BMmNjMjE2ZDMtODQzYS00ZDc2LTk0ODgtNjI1NTNhZWI5MmE0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,N/A,Passed,11 Oct 1951,True,77%,122 min,,A Place in the Sun,movie,N/A,"Theodore Dreiser (novel), Patrick Kearney (play), Michael Wilson (screenplay), Harry Brown (screenplay)",1951,tt0043924,7.8,"19,110",,
0,"Tim Robbins, Elizabeth Peña, Danny Aiello, Matt Craven",3 wins.,N/A,USA,N/A,Adrian Lyne,,"Drama, Horror, Mystery",7.5/10,English,62/100,62,"Mourning his dead child, a haunted Vietnam War veteran attempts to uncover his past while suffering from a severe case of dissociation. To do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death.",https://m.media-amazon.com/images/M/MV5BYzQyZGQyZDEtZjI5Zi00NmI5LWI5NTctNDA4NjI5YWNjYjdjXkEyXkFqcGdeQXVyMjAxMjEzNzU@._V1_SX300.jpg,N/A,R,02 Nov 1990,True,72%,113 min,,Jacob's Ladder,movie,N/A,Bruce Joel Rubin,1990,tt0099871,7.5,"95,662",,
0,"Anthony LaPaglia, Maxwell Caulfield, Debi Mazar, Rory Cochrane",1 win.,N/A,USA,N/A,Allan Moyle,,"Comedy, Drama, Music, Romance",6.7/10,English,30/100,30,Twenty-four hours in the lives of the young employees at Empire Records when they all grow up and become young adults thanks to each other and the manager. They all face the store joining a chain store with strict rules.,https://m.media-amazon.com/images/M/MV5BMjExMmQ1NmItOWEyOC00NzZjLWE0NWItNmE1NmNkY2NmODk5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,N/A,PG-13,20 Oct 1995,True,29%,90 min,,Empire Records,movie,N/A,Carol Heikkinen,1995,tt0112950,6.7,"47,836",,
0,"Lou Diamond Phillips, Esai Morales, Rosanna DeSoto, Elizabeth Peña",Nominated for 1 Golden Globe. Another 3 wins & 2 nominations.,N/A,USA,N/A,Luis Valdez,,"Biography, Drama, Music",6.9/10,"English, Spanish",65/100,65,Biographical story of the rise from nowhere of early rock and roll singer Ritchie Valens who died at age 17 in a plane crash with Buddy Holly and The Big Bopper.,https://m.media-amazon.com/images/M/MV5BOWI0YjE4M2ItNzY2NC00MzA1LWFhZTktY2YxZjE0ODU0ZTc5XkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_SX300.jpg,N/A,PG-13,24 Jul 1987,True,90%,108 min,,La Bamba,movie,N/A,Luis Valdez,1987,tt0093378,6.9,"27,297",,
0,"Matthew Broderick, Rutger Hauer, Michelle Pfeiffer, Leo McKern",Nominated for 2 Oscars. Another 5 wins & 5 nominations.,N/A,"USA, Italy",N/A,Richard Donner,,"Adventure, Comedy, Drama, Fantasy",7.0/10,English,64/100,64,"The thief Gaston escapes dungeon of medieval Aquila thru the latrine. Soldiers are about to kill him when Navarre saves him. Navarre, traveling with his spirited hawk, plans to kill the bishop of Aquila with help from Gaston.",https://m.media-amazon.com/images/M/MV5BZjhkMmFmMGMtZTIwMy00NGE0LThkZWQtOWNjMDQ1NTY4MmNjXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg,N/A,PG-13,12 Apr 1985,True,65%,121 min,,Ladyhawke,movie,N/A,"Edward Khmara (screenplay), Michael Thomas (screenplay), Tom Mankiewicz (screenplay), Edward Khmara (story)",1985,tt0089457,7.0,"41,979",,
0,"Corey Haim, Kerri Green, Charlie Sheen, Courtney Thorne-Smith",3 nominations.,N/A,USA,N/A,David Seltzer,,"Comedy, Drama, Romance",6.9/10,English,75/100,75,"A socially inept fourteen-year-old experiences heartbreak for the first time when his two best friends - Cappie, an older-brother figure, and Maggie, the new girl with whom he is in love - fall for each other.",https://m.media-amazon.com/images/M/MV5BYjc3MjQ5ZjQtOWE4NC00MjdhLWFhNjctOWJmNDg5NzAyODZiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,N/A,PG-13,28 Mar 1986,True,70%,100 min,,Lucas,movie,N/A,David Seltzer,1986,tt0091445,6.9,"14,173",,
0,"John Cusack, Iben Hjejle, Todd Louiso, Jack Black",Nominated for 1 Golden Globe. Another 3 wins & 21 nominations.,N/A,"UK, USA",N/A,Stephen Frears,,"Comedy, Drama, Music, Romance",7.5/10,"English, Danish",79/100,79,"Rob, a record store owner and compulsive list maker, recounts his top five breakups, including the one in progress.",https://m.media-amazon.com/images/M/MV5BMTgxMTI1ODYyOV5BMl5BanBnXkFtZTYwNjQyOTI3._V1_SX300.jpg,N/A,R,31 Mar 2000,True,91%,113 min,,High Fidelity,movie,N/A,"Nick Hornby (book), D.V. DeVincentis (screenplay), Steve Pink (screenplay), John Cusack (screenplay), Scott Rosenberg (screenplay)",2000,tt0146882,7.5,"164,138",,
0,"Kevin Kline, Kenneth Branagh, Rosie Perez, Armand Assante",1 win & 12 nominations.,N/A,USA,N/A,"Bibo Bergeron, Don Paul, Jeffrey Katzenberg",,"Animation, Adventure, Comedy, Family, Romance",6.9/10,English,51/100,51,"Two swindlers get their hands on a map to the fabled city of gold, El Dorado.",https://m.media-amazon.com/images/M/MV5BOTEzNWIwMzctOTE1YS00YjIyLTgwZGEtMTMxZDAzNzlmODMxXkEyXkFqcGdeQXVyMjgyMDk1MzY@._V1_SX300.jpg,N/A,PG,31 Mar 2000,True,48%,89 min,,The Road to El Dorado,movie,N/A,"Terry Rossio (screenplay), Ted Elliott (screenplay), Karey Kirkpatrick (additional dialogue)",2000,tt0138749,6.9,"80,768",,
0,"Joshua Jackson, Paul Walker, Hill Harper, Leslie Bibb",1 nomination.,N/A,"USA, Canada",N/A,Rob Cohen,,"Action, Crime, Drama, Thriller",5.6/10,English,24/100,24,"A senior at an ivy league college, who depends on scholarships and working on the side, gets accepted into the secret society The Skulls. He hopes it betters chances at Harvard but The Skulls is not what he thought and comes at a price.",https://m.media-amazon.com/images/M/MV5BODA2OTQ0NzctZTYwNi00N2E2LWJhN2UtOTc4N2UzYWRiOWVjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,31 Mar 2000,True,9%,106 min,,The Skulls,movie,N/A,John Pogue,2000,tt0192614,5.6,"30,319",,
0,"Mimsy Farmer, Barry Primus, Ray Lovelock, Carlo Cattaneo",N/A,N/A,Italy,N/A,Armando Crispino,,"Horror, Mystery, Thriller",5.9/10,Italian,,N/A,A pathology med student and a priest team up to investigate a wave of suicides blamed on sun spots and discover a number of them to be actual murders.,https://m.media-amazon.com/images/M/MV5BMmFlNGI0YWQtNGFmZC00ODJjLWFiMGYtMDkzY2ZmZWMwYWZjXkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_SX300.jpg,N/A,R,10 Jun 1977,True,,100 min,,Autopsy,movie,N/A,"Lucio Battistrada, Armando Crispino",1975,tt0073327,5.9,867,,
0,"Hugh McDermott, Hazel Court, Peter Reynolds, Adrienne Corri",N/A,N/A,UK,N/A,David MacDonald,,Sci-Fi,5.0/10,English,,N/A,"An uptight, leather-clad female alien, armed with a ray gun and accompanied by a menacing robot, comes to Earth to collect Earth's men as breeding stock.",https://m.media-amazon.com/images/M/MV5BMTVhMmRmNTAtYzhmMC00OGIyLWE4MmUtYmE4MGQ0OWIxNjk2XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,N/A,Approved,27 Apr 1955,True,,77 min,,Devil Girl from Mars,movie,N/A,"John C. Mather (play), James Eastwood (play), James Eastwood (screenplay)",1954,tt0046907,5.0,"1,135",,
0,"Kevin Kline, Kenneth Branagh, Rosie Perez, Armand Assante",1 win & 12 nominations.,N/A,USA,N/A,"Bibo Bergeron, Don Paul, Jeffrey Katzenberg",,"Animation, Adventure, Comedy, Family, Romance",6.9/10,English,51/100,51,"Two swindlers get their hands on a map to the fabled city of gold, El Dorado.",https://m.media-amazon.com/images/M/MV5BOTEzNWIwMzctOTE1YS00YjIyLTgwZGEtMTMxZDAzNzlmODMxXkEyXkFqcGdeQXVyMjgyMDk1MzY@._V1_SX300.jpg,N/A,PG,31 Mar 2000,True,48%,89 min,,The Road to El Dorado,movie,N/A,"Terry Rossio (screenplay), Ted Elliott (screenplay), Karey Kirkpatrick (additional dialogue)",2000,tt0138749,6.9,"80,768",,
0,"Dustin Hoffman, Robin Williams, Julia Roberts, Bob Hoskins",Nominated for 5 Oscars. Another 7 wins & 21 nominations.,N/A,USA,N/A,Steven Spielberg,,"Adventure, Comedy, Family, Fantasy",6.8/10,English,52/100,52,"When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.",https://m.media-amazon.com/images/M/MV5BNmJjNTQzMjctMmE2NS00ZmYxLWE1NjYtYmRmNjNiMzljOTc3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,PG,11 Dec 1991,True,28%,142 min,,Hook,movie,N/A,"J.M. Barrie (books), J.M. Barrie (play), James V. Hart (screen story), Nick Castle (screen story), James V. Hart (screenplay), Malia Scotch Marmo (screenplay)",1991,tt0102057,6.8,"226,710",,
0,"Christopher Lee, Peter Cushing, Alberto de Mendoza, Silvia Tortosa",1 win & 1 nomination.,N/A,"UK, Spain",N/A,Eugenio Martín,,"Horror, Sci-Fi",6.5/10,English,68/100,68,"In 1906, in China, a British anthropologist discovers a frozen prehistoric creature and must transport it to Europe by train.",https://m.media-amazon.com/images/M/MV5BZTkxOTk0YzctOGE5YS00MGZlLWIyYWItNjhlZWNjYTg0NzVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,01 Dec 1973,True,70%,88 min,,Horror Express,movie,N/A,"Arnaud d'Usseau (screenplay), Julian Zimet (screenplay)",1972,tt0068713,6.5,"8,500",,
0,"Deborah Foreman, Sam J. Jones, Sean McClory, Howard Hesseman",N/A,N/A,USA,21 Mar 2000,David Beaird,,Comedy,5.7/10,English,37/100,37,A free-spirited young woman (Deborah Foreman) upsets the status quo at a stuffy Brentwood limousine service.,https://m.media-amazon.com/images/M/MV5BZjE4NmQzZWQtOWU4MS00NTlhLThmYjctYzlhMGM1YmZiMTNhL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Live Home Video,R,24 Jan 1986,True,,97 min,,My Chauffeur,movie,N/A,David Beaird,1986,tt0091579,5.7,"1,736",,
0,"Rudolph Valentino, Vilma Bánky, George Fawcett, Montagu Love",1 win.,N/A,USA,N/A,George Fitzmaurice,,"Adventure, Drama, Romance",7.4/10,English,,N/A,"The son of the sheik and a dancing girl fall in love, but when he is made to believe she has betrayed him he seeks revenge.",https://m.media-amazon.com/images/M/MV5BNzY0MWQwNjQtMzg1YS00ZWQzLTlhMWMtNTU2ZTUxZDZlNTRlXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,N/A,PASSED,05 Sep 1926,True,75%,68 min,,The Son of the Sheik,movie,N/A,"Edith Maude Hull (based on the novel by), Frances Marion (screen adaptation), Fred De Gresac (screen adaptation), George Marion Jr. (titles)",1926,tt0017416,7.4,"1,534",,
0,"John Wayne, Glen Campbell, Kim Darby, Jeremy Slate",Won 1 Oscar. Another 5 wins & 7 nominations.,N/A,USA,N/A,Henry Hathaway,,"Adventure, Drama, Western",7.4/10,English,,N/A,"A drunken, hard-nosed U.S. Marshal and a Texas Ranger help a stubborn teenager track down her father's murderer in Indian Territory.",https://m.media-amazon.com/images/M/MV5BMjEwNzRlMzUtODIwMS00N2IwLWE1ZTgtODYzNWY0MGJhODY3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,G,21 Jun 1969,True,88%,128 min,,True Grit,movie,N/A,"Charles Portis (novel), Marguerite Roberts (screenplay)",1969,tt0065126,7.4,"40,535",,
0,"John Doe, David Anthony Marshall, Judyth Thurman, Biff Yeager",N/A,N/A,USA,N/A,Abbe Wool,,"Adventure, Comedy, Drama",6.5/10,English,,N/A,Two strangers meet on the road and travel through Nevada on motorcycle to find an elusive spot where they can dump another man's ashes.,https://m.media-amazon.com/images/M/MV5BMTUzODA0NjU2Nl5BMl5BanBnXkFtZTcwMjMxOTUzMQ@@._V1_SX300.jpg,N/A,R,08 Oct 1992,True,83%,96 min,,Roadside Prophets,movie,N/A,Abbe Wool,1992,tt0105267,6.5,"1,175",,
0,"Shirley MacLaine, Peggy Ashcroft, Twiggy, Shabana Azmi",Won 1 Golden Globe. Another 1 win & 6 nominations.,N/A,"UK, Canada",N/A,John Schlesinger,,"Drama, Music",6.7/10,English,,N/A,"Renowned Russian piano teacher Irina Sousatzka gets a new student - Bengali piano prodigy Manek. They are both immigrants in the UK and bond quickly. When Manek's single mother's business fails, he must make a career decision.",https://m.media-amazon.com/images/M/MV5BMTUwOWIwODktZDc0OS00NDZhLThkNjAtZjE4NjgyM2IzNTlkXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,N/A,PG-13,14 Oct 1988,True,78%,122 min,,Madame Sousatzka,movie,N/A,"Bernice Rubens (from the novel by), Ruth Prawer Jhabvala (screenplay), John Schlesinger (screenplay), Peter Morgan (additional material written by), Mark Wadlow (additional material written by)",1988,tt0095564,6.7,"1,269",,
0,"Marsha Mason, Jason Robards, Donald Sutherland, Matthew Broderick",1 nomination.,N/A,USA,12 Jul 2005,Herbert Ross,,"Comedy, Drama",6.6/10,English,,N/A,An English teacher and struggling single mother has her life disrupted when the father who abandoned her as a child comes back into her life.,https://m.media-amazon.com/images/M/MV5BOGM3MWVlNTktMjU4Mi00NTJlLTk1NTItMmQxYWY2Zjg1MGNiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Fox,PG,25 Mar 1983,True,71%,98 min,,Max Dugan Returns,movie,N/A,Neil Simon,1983,tt0085919,6.6,"3,144",,
0,"Brad Davis, Irene Miracle, Bo Hopkins, Paolo Bonacelli",Won 2 Oscars. Another 14 wins & 14 nominations.,N/A,"UK, USA",N/A,Alan Parker,,"Biography, Crime, Drama, Thriller",7.6/10,"English, Maltese, French, Turkish",59/100,59,"Billy Hayes, an American college student, is caught smuggling drugs out of Turkey and thrown into prison.",https://m.media-amazon.com/images/M/MV5BNDU1MjQ0YWMtMWQ2MS00NTdmLTg1MGItNDA5NTNkNTRhOTIyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,N/A,R,06 Oct 1978,True,96%,121 min,,Midnight Express,movie,N/A,"Oliver Stone (screenplay), Billy Hayes (book), William Hoffer (book)",1978,tt0077928,7.6,"70,342",,
0,"James Caan, Kathy Bates, Richard Farnsworth, Frances Sternhagen",Won 1 Oscar. Another 4 wins & 10 nominations.,N/A,USA,N/A,Rob Reiner,,"Drama, Thriller",7.8/10,English,75/100,75,"After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse.",https://m.media-amazon.com/images/M/MV5BNzY0ODQ3MTMxN15BMl5BanBnXkFtZTgwMDkwNTg4NjE@._V1_SX300.jpg,N/A,R,30 Nov 1990,True,90%,107 min,,Misery,movie,N/A,"Stephen King (novel), William Goldman (screenplay)",1990,tt0100157,7.8,"176,467",,
