,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons,Season,Episode,seriesID
0,Hostage,2005,R,11 Mar 2005,113 min,"Action, Crime, Drama, Thriller",Florent-Emilio Siri,"Robert Crais (novel), Doug Richardson (screenplay)","Bruce Willis, Kevin Pollak, Jimmy Bennett, Michelle Horn","When a family is held hostage, former hostage negotiator Jeff Talley arrives at the scene. Talley's own family is kidnapped and Talley must decide which is more important: saving a family he doesn't even know or saving his own family.",English,"USA, Germany",4 nominations.,https://m.media-amazon.com/images/M/MV5BNmE3NTEzODUtMTJjMC00ODk3LTk4MzMtNmY5Mjg4M2M4OThhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,44,6.6,"105,076",tt0340163,movie,N/A,N/A,N/A,N/A,True,6.6/10,35%,44/100,,,,
0,"I, Robot",2004,PG-13,16 Jul 2004,115 min,"Action, Drama, Sci-Fi, Thriller",Alex Proyas,"Jeff Vintar (screenplay), Akiva Goldsman (screenplay), Jeff Vintar (screen story), Isaac Asimov (suggested by book)","Will Smith, Bridget Moynahan, Alan Tudyk, James Cromwell","In 2035, a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity.",English,"USA, Germany",Nominated for 1 Oscar. Another 1 win & 13 nominations.,https://m.media-amazon.com/images/M/MV5BNmE1OWI2ZGItMDUyOS00MmU5LWE0MzUtYTQ0YzA1YTE5MGYxXkEyXkFqcGdeQXVyMDM5ODIyNw@@._V1_SX300.jpg,59,7.1,"486,237",tt0343818,movie,01 Dec 1998,N/A,N/A,N/A,True,7.1/10,,59/100,,,,
0,The Laughing Policeman,1973,R,23 Jan 1974,112 min,"Crime, Drama, Thriller",Stuart Rosenberg,"Thomas Rickman (screenplay), Per Wahlöö (novel), Maj Sjöwall (novel)","Walter Matthau, Bruce Dern, Louis Gossett Jr., Albert Paulsen","In San Francisco, California, one victim in a mass murder is a police detective. His partner and a new partner investigate in the city's seamy side.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTI0ZGFlMzItM2VjMS00ODRlLTgyNGMtOWUyNjZkYWFkMmJiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,6.4,"2,262",tt0070292,movie,N/A,N/A,N/A,N/A,True,6.4/10,57%,,,,,
0,Class Action,1991,R,15 Mar 1991,110 min,"Drama, Thriller",Michael Apted,"Carolyn Shelby, Christopher Ames, Samantha Shad","Gene Hackman, Mary Elizabeth Mastrantonio, Colin Friels, Joanna Merlin",An attorney representing a traumatized accident victim finds that his opponent is a very familiar defense attorney - his own daughter.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNWY5Mjk4ZmItMTAzYS00NWE3LWEzYzYtNDgzY2MwMzA3MDIzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,58,6.4,"6,425",tt0101590,movie,N/A,N/A,N/A,N/A,True,6.4/10,75%,58/100,,,,
0,The Cat and the Canary,1927,Passed,09 Sep 1927,108 min,"Comedy, Horror, Mystery",Paul Leni,"John Willard (from the stage play by), Robert F. Hill (adaptation), Alfred A. Cohn (adaptation), Alfred A. Cohn (scenario), Walter Anthony (titles), Edward J. Montagne (story supervision)","Laura La Plante, Creighton Hale, Forrest Stanley, Tully Marshall",Relatives of an eccentric millionaire gather in his spooky mansion on the 20th anniversary of his death for the reading of his will.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTVlNmUyYTQtMDViMi00MmM3LTk2YTQtYmUxNDYzOTQ3YWNmXkEyXkFqcGdeQXVyNzk3ODM4NQ@@._V1_SX300.jpg,N/A,7.1,"2,585",tt0017739,movie,N/A,N/A,N/A,N/A,True,7.1/10,94%,,,,,
0,Courage Mountain,1990,PG,16 Feb 1990,94 min,"Adventure, Drama, Family, War",Christopher Leitch,"Fred Brogger (story), Mark Brogger (story), Weaver Webb (screenplay)","Juliette Caton, Joanna Clarke, Nicola Stapleton, Jade Magri","In this version of ""Heidi,"" a young Swiss girl is sent off to boarding school at the beginning of World War I.",English,"USA, France",N/A,https://m.media-amazon.com/images/M/MV5BOTI4YmMxYWYtOTNiOS00ZTVlLTgyNjUtNDhhMTk0YTE0ZTU1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,5.7,681,tt0097115,movie,N/A,N/A,N/A,N/A,True,5.7/10,,,,,,
0,Kiss the Bride,2002,R,16 Oct 2002,89 min,"Comedy, Drama, Romance",Vanessa Parise,Vanessa Parise,"Amanda Detmer, Sean Patrick Flanery, Brooke Langton, Monet Mazur",Three sisters find themselves battling for love and validation.,English,USA,8 wins.,https://m.media-amazon.com/images/M/MV5BMTU3MTI3OTYzMl5BMl5BanBnXkFtZTcwNDM1NDgyMQ@@._V1_SX300.jpg,N/A,5.4,"1,087",tt0296711,movie,N/A,N/A,N/A,N/A,True,5.4/10,33%,,,,,
0,"Ebirah, Horror of the Deep",1966,PG,N/A,83 min,"Action, Adventure, Drama, Sci-Fi",Jun Fukuda,Shin'ichi Sekizawa,"Akira Takarada, Kumi Mizuno, Chôtarô Tôgin, Hideo Sunazuka","A young man steals a boat to find his brother, but he and his shipmates become shipwrecked on a mysterious island inhabited by a giant sea monster and a slumbering Godzilla.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMTBkY2I5NzItMWUxNy00MGYyLWIxMDctZjM4YWUyODcxMTc3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzExMDQ5MTc@._V1_SX300.jpg,N/A,5.4,"4,080",tt0060464,movie,N/A,N/A,N/A,N/A,True,5.4/10,57%,,,,,
0,Godzilla vs. Mechagodzilla II,1993,PG,11 Dec 1993,105 min,"Action, Adventure, Drama, Sci-Fi","Takao Okawara, Kazuki Ohmori","Wataru Mimura, Andrew Smith","Masahiro Takashima, Ryoko Sano, Megumi Odaka, Yûsuke Kawazu","The United Nations assembles the ultimate weapon to defeat Godzilla, while scientists discover a fresh pteranodon egg on a remote Japanese island.","Japanese, English, Russian",Japan,2 nominations.,https://m.media-amazon.com/images/M/MV5BMmEwMGM1ZTUtZmU1My00MDM2LWI3NWYtODQyYjU3ZWJlMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTMxMjgxMzA@._V1_SX300.jpg,N/A,6.6,"4,102",tt0107027,movie,N/A,N/A,N/A,N/A,True,6.6/10,83%,,,,,
0,That Championship Season,1982,R,14 Jan 1983,110 min,Drama,Jason Miller,Jason Miller (play),"Bruce Dern, Stacy Keach, Robert Mitchum, Martin Sheen",It started as a friendly meeting between 4 old buddies with their basketball coach and ended up in revealing the truth about their relationship. The meeting forces the five men to reveal ...,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZDE1Y2E0NzQtOTJiNC00OGIyLWJiNjUtNjk1ZGRhYWQxNzRmXkEyXkFqcGdeQXVyNTU3MTY2Mg@@._V1_SX300.jpg,N/A,6.4,539,tt0084784,movie,N/A,N/A,N/A,N/A,True,6.4/10,71%,,,,,
0,Crush,2001,R,07 Jun 2002,108 min,"Comedy, Romance, Drama",John McKay,John McKay,"Andie MacDowell, Imelda Staunton, Anna Chancellor, Kenny Doughty",Three female friends behave badly.,"English, French","UK, Germany",N/A,https://m.media-amazon.com/images/M/MV5BMTk5MTQ0NjQ0OF5BMl5BanBnXkFtZTcwNDUwNDMyMQ@@._V1_SX300.jpg,37,5.9,"3,517",tt0245407,movie,27 Apr 2010,N/A,Sony Pictures Home Entertainment,N/A,True,5.9/10,,37/100,,,,
0,DNA,1996,R,07 Mar 1997,105 min,"Action, Adventure, Horror, Sci-Fi, Thriller",William Mesa,Nick Davis,"Mark Dacascos, Jürgen Prochnow, Robin McKee, Tom Taus","A mad scientist's DNA experiment on the bones of a mysterious jungle creature brings the carnivorous beast that resembles the Predator to life, and only his former assistant Ash Mattley and CIA operative Claire Sommers can stop it.",English,"USA, Philippines",1 win.,https://m.media-amazon.com/images/M/MV5BMTMzOTYwNTc1MV5BMl5BanBnXkFtZTcwMzg2NTIyMQ@@._V1_SX300.jpg,N/A,3.5,"1,833",tt0118912,movie,N/A,N/A,N/A,N/A,True,3.5/10,,,,,,
0,The Riches,2007–2008,N/A,12 Mar 2007,45 min,"Comedy, Crime, Drama",N/A,Dmitry Lipkin,"Eddie Izzard, Minnie Driver, Shannon Woodward, Noel Fisher",A family of crooks assume the identity of an upper-middle-class suburban clan in the Deep South.,English,USA,Nominated for 1 Golden Globe. Another 1 win & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTI1NDI1NTM2Nl5BMl5BanBnXkFtZTcwMDAxMTM0MQ@@._V1_SX300.jpg,N/A,7.8,"7,791",tt0496343,series,,,,,True,7.8/10,,,2,,,
0,The Triplets of Belleville,2003,PG-13,13 Feb 2004,80 min,"Animation, Comedy, Drama",Sylvain Chomet,Sylvain Chomet,"Jean-Claude Donda, Dirk Denoyelle, Monica Viegas, Graziellia de Villa","When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him.","French, Portuguese, English","France, Belgium, Canada, UK, Latvia, USA",Nominated for 2 Oscars. Another 20 wins & 38 nominations.,https://m.media-amazon.com/images/M/MV5BMjAzMzUxNzc5M15BMl5BanBnXkFtZTgwODc2NDE2MDE@._V1_SX300.jpg,91,7.8,"49,512",tt0286244,movie,N/A,N/A,N/A,N/A,True,7.8/10,,91/100,,,,
0,"Oh, God! You Devil",1984,PG,09 Nov 1984,97 min,"Comedy, Fantasy",Paul Bogart,"Andrew Bergman, Avery Corman (novel)","George Burns, Ted Wass, Ron Silver, Roxanne Hart","George Burns returns as God, and as Satan. They battle over the soul of a young rock star who is willing to sell his soul to the devil.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BODY0YzA5MjAtZWFhNy00NjNmLWFhYjQtZWMzYTAwOTViMGZmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,49,5.5,"2,191",tt0087835,movie,15 Feb 2005,N/A,WARNER BROTHERS PICTURES,N/A,True,5.5/10,36%,49/100,,,,
0,A Killer Among Friends,1992,Not Rated,08 Dec 1992,96 min,"Crime, Drama",Charles Robert Carner,"Christopher Lofton (story), Christopher Lofton (teleplay), John Miglis (teleplay), Charles Robert Carner (teleplay)","Patty Duke, Tiffani Thiessen, Margaret Welsh, Angie Rae McKinney",The film tells why a girl was killed by two of her best friends.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTk1NzMwNzYwNl5BMl5BanBnXkFtZTgwODYzNjQxMjE@._V1_SX300.jpg,N/A,6.8,799,tt0104612,movie,N/A,N/A,N/A,N/A,True,6.8/10,,,,,,
0,God Is Brazilian,2003,N/A,31 Jan 2003,110 min,"Adventure, Comedy, Fantasy",Carlos Diegues,"João Emanuel Carneiro, José Carvalho (storyline consultant), Carlos Diegues (screenplay), Renata Almeida Magalhães, João Ubaldo Ribeiro (screenplay), João Ubaldo Ribeiro (story ""O Santo Que Não Acreditava em Deus"")","Antônio Fagundes, Wagner Moura, Paloma Duarte, Bruce Gomlevsky",God is getting tired. So he looks for a saint to take his place for a while.,Portuguese,Brazil,1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BNzJkNjkxMmQtYWFhNC00ZWIwLTg2OGQtNDdhNjBjY2I4ZmRlXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg,N/A,5.9,"2,155",tt0350804,movie,N/A,N/A,N/A,N/A,True,5.9/10,,,,,,
0,Blackball,2003,R,05 Sep 2003,96 min,"Comedy, Drama, Sport",Mel Smith,Tim Firth (screenplay),"Paul Kaye, James Cromwell, Alice Evans, Bernard Cribbins",A rebellious young British bowls player teams with another older and more traditional player to take on the Australian bowls team.,English,UK,N/A,https://m.media-amazon.com/images/M/MV5BMTIwNjI5NDY2OV5BMl5BanBnXkFtZTcwMDg4MDYyMQ@@._V1_SX300.jpg,N/A,5.5,"3,880",tt0337879,movie,N/A,N/A,N/A,N/A,True,5.5/10,41%,,,,,
0,The Agony and the Ecstasy,1965,Approved,16 Sep 1965,138 min,"Biography, Drama, History",Carol Reed,"Irving Stone (based on the novel: ""The Agony and the Ecstasy"" by), Philip Dunne (screen story and screenplay)","Charlton Heston, Rex Harrison, Diane Cilento, Harry Andrews",The biographical story of Michelangelo's troubles while painting the Sistine Chapel at the urging of Pope Julius II.,"English, Latin","USA, Italy",Nominated for 5 Oscars. Another 3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNzNkM2IzOGQtMmMyNi00YTc1LWIxNWEtNTk5YzI0YjQyYjZkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,N/A,7.2,"6,126",tt0058886,movie,N/A,N/A,N/A,N/A,True,7.2/10,86%,,,,,
0,Return to Peyton Place,1961,Approved,05 May 1961,123 min,Drama,José Ferrer,"Ronald Alexander (screenplay), Grace Metalious (novel)","Carol Lynley, Jeff Chandler, Eleanor Parker, Mary Astor","The residents of Peyton Place, New Hampshire, are not happy when its most famous resident, Alison Mackenzie, writes a ""shocking"" novel detailing the sinful secrets of the town. Most ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZTc1YTFjYTMtZDM4YS00YThmLWFkNDYtZWIyM2Q4MGQwODY5XkEyXkFqcGdeQXVyMzk3NTUwOQ@@._V1_SX300.jpg,N/A,5.9,658,tt0055370,movie,N/A,N/A,N/A,N/A,True,5.9/10,,,,,,
0,Butch and Sundance: The Early Days,1979,PG,24 Aug 1979,115 min,"Comedy, Western",Richard Lester,"Allan Burns, William Goldman (based on characters created by)","William Katt, Tom Berenger, Jeff Corey, John Schuck",A prequel of sorts to Butch Cassidy and the Sundance Kid (1969) which chronicles the two outlaws' lives in the years before the events portrayed in the 1969 movie.,"English, Cantonese",USA,N/A,https://m.media-amazon.com/images/M/MV5BNWFiZDA2NjAtZThkMy00NDkzLWFjNjItOWM5MDVhZjg4MWFmXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,5.7,"1,187",tt0078919,movie,N/A,N/A,N/A,N/A,True,5.7/10,40%,,,,,
0,It Happened to Jane,1959,Not Rated,24 May 1959,97 min,Comedy,Richard Quine,"Norman Katkov (screenplay), Max Wilk (story), Norman Katkov (story)","Doris Day, Jack Lemmon, Ernie Kovacs, Steve Forrest","Jane Osgood runs a lobster business, which supports her two young children. Railroad staff inattention ruins her shipment, so with her lawyer George, Jane sues Harry Foster Malone, director of the line and the ""meanest man in the world"".",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzdiNTg1MzMtNDEwYy00NzY2LTg1MTgtOTVmOTI4NTNiYzZlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,6.6,"2,210",tt0052933,movie,22 Feb 2005,N/A,Sony Pictures Entertainment,N/A,True,6.6/10,,,,,,
0,Once Upon a Forest,1993,G,18 Jun 1993,71 min,"Animation, Adventure, Drama, Family",Charles Grosvenor,"Rae Lambert (story), Mark Young, Kelly Ward","Michael Crawford, Ben Vereen, Ellen Blain, Benji Gregory","A young mouse, mole and hedgehog risk their lives to find a cure for their badger friend, who's been poisoned by men.",English,"UK, USA, Taiwan, Spain, Canada, Denmark, Argentina, China",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZmRlNmIzOWEtMzA2YS00ODQ2LThhZjEtMjkyNDJlNjJmNTI0XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg,N/A,6.5,"4,790",tt0107745,movie,N/A,N/A,N/A,N/A,True,6.5/10,22%,,,,,
0,Hello Down There,1969,G,25 Jun 1969,88 min,"Comedy, Sci-Fi","Jack Arnold, Ricou Browning","Art Arthur (story), John McGreevey (screenplay), Frank Telford (screenplay), Ivan Tors (story)","Tony Randall, Janet Leigh, Roddy McDowall, Jim Backus",A marine scientist volunteers to have his family live in a prototype underwater home to prove it's practical.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTI2NzYxNTg3OF5BMl5BanBnXkFtZTcwNTM5NjcyMQ@@._V1_SX300.jpg,N/A,6.1,590,tt0064417,movie,22 Feb 2005,N/A,Paramount Pictures,N/A,True,6.1/10,,,,,,
0,All in a Night's Work,1961,Not Rated,22 Mar 1961,94 min,Comedy,Joseph Anthony,"Edmund Beloin (screenplay), Maurice Richlin (screenplay), Sidney Sheldon (screenplay), Margit Veszi (story), Owen Elford (play)","Dean Martin, Shirley MacLaine, Cliff Robertson, Charles Ruggles",Tony Ryder must take over his dead uncle's media empire while trying to clarify the mysterious circumstances of his death in a Palm Beach hotel room.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNGVjOTRmN2EtOWY4Yi00NDExLWE3MGUtZDM2ZWYwMTIxMzlmXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,N/A,6.2,590,tt0054615,movie,22 Feb 2005,N/A,Paramount Pictures,N/A,True,6.2/10,,,,,,
0,Twentieth Century,1934,N/A,11 May 1934,91 min,"Comedy, Romance",Howard Hawks,"Charles Bruce Millholland (play), Ben Hecht (screenplay), Charles MacArthur (screenplay)","John Barrymore, Carole Lombard, Walter Connolly, Roscoe Karns","A flamboyant Broadway impresario who has fallen on hard times tries to get his former lover, now a Hollywood diva, to return and resurrect his failing career.","English, German",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMmQ2NjdhZjgtZTc4OC00NmIzLWFkOGYtZTJmODM5OTZmYmMxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.4,"5,527",tt0025919,movie,N/A,N/A,N/A,N/A,True,7.4/10,89%,,,,,
0,My Sister Eileen,1942,Approved,24 Sep 1942,96 min,Comedy,Alexander Hall,"Joseph Fields (screenplay), Jerome Chodorov (screenplay), Joseph Fields (play), Jerome Chodorov (play), Ruth McKenney (stories)","Rosalind Russell, Brian Aherne, Janet Blair, George Tobias","Sisters Ruth and Eileen Sherwood move from Ohio to New York in the hopes of building their careers. Ruth wants to get a job as a writer, while Eileen hopes to succeed on the stage. The two ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYzAxYTdmZjgtMDQ3MS00ZGFjLTk4ZTMtZTcwMTk0OGU0MWNkXkEyXkFqcGdeQXVyMTIxOTk5MzY@._V1_SX300.jpg,N/A,7.1,"1,209",tt0035105,movie,N/A,N/A,N/A,N/A,True,7.1/10,80%,,,,,
0,Strangers When We Meet,1960,Approved,30 Jun 1960,117 min,"Drama, Romance",Richard Quine,"Evan Hunter (screenplay), Evan Hunter (novel)","Kirk Douglas, Kim Novak, Ernie Kovacs, Barbara Rush","A suburban architect loves his wife but is bored with his marriage and with his work, so he takes up with the neglected, married beauty who lives down the street.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYjllMTYxZjUtNTZkNi00MmNhLWFmZmItNWNmMTc0MGEyOGYwXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,N/A,7.1,"1,728",tt0054345,movie,N/A,N/A,N/A,N/A,True,7.1/10,60%,,,,,
0,The Chronicles of Narnia: Prince Caspian,2008,PG,16 May 2008,150 min,"Action, Adventure, Family, Fantasy",Andrew Adamson,"Andrew Adamson (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), C.S. Lewis (novel)","Ben Barnes, Georgie Henley, Skandar Keynes, William Moseley","The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.",English,"USA, Poland, Slovenia, Czech Republic, UK",2 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BMTIwOTA4NTE4Ml5BMl5BanBnXkFtZTcwOTI2NTg1MQ@@._V1_SX300.jpg,62,6.5,"187,627",tt0499448,movie,N/A,N/A,N/A,N/A,True,6.5/10,67%,62/100,,,,
0,The Green Berets,1968,G,27 Jul 1968,142 min,"Drama, War","Ray Kellogg, John Wayne, Mervyn LeRoy","James Lee Barrett (screenplay), Robin Moore (novel)","John Wayne, David Janssen, Jim Hutton, Aldo Ray",Col. Mike Kirby picks two teams of crack Green Berets for a mission in South Vietnam. First off is to build and control a camp that is trying to be taken by the enemy the second mission is to kidnap a North Vietnamese General.,"English, Vietnamese, German, Danish",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BZmVhZjBiNGEtMzFmYS00MmMwLTljYzgtN2IxZjYyNTcwY2U1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,5.8,"11,675",tt0063035,movie,N/A,N/A,N/A,N/A,True,5.8/10,23%,,,,,
0,Elevator to the Gallows,1958,Not Rated,29 Jan 1958,91 min,"Crime, Drama, Thriller",Louis Malle,"Roger Nimier (adaptation), Louis Malle (adaptation), Roger Nimier (dialogue), Noël Calef (novel), Noël Calef (pre-adaptation)","Jeanne Moreau, Maurice Ronet, Georges Poujouly, Yori Bertin","A self-assured businessman murders his employer, the husband of his mistress, which unintentionally provokes an ill-fated chain of events.","French, German",France,1 win.,https://m.media-amazon.com/images/M/MV5BODk4MTkxMDE1Ml5BMl5BanBnXkFtZTgwNjE0NjEzOTE@._V1_SX300.jpg,94,8.0,"20,229",tt0051378,movie,25 Apr 2006,"$109,257",Rialto Pictures,N/A,True,8.0/10,93%,94/100,,,,
0,Thriller: A Cruel Picture,1973,R,05 Jun 1974,104 min,"Action, Thriller",Bo Arne Vibenius,"Bo Arne Vibenius (screenplay), Bo Arne Vibenius (an original story)","Christina Lindberg, Heinz Hopf, Despina Tomazani, Per-Axel Arosenius","A young woman, muted after a sexual assault as a child, is trained to seek violent revenge on those who have wronged her after being kidnapped and forced to work as a prostitute.",Swedish,Sweden,N/A,https://m.media-amazon.com/images/M/MV5BNTEwZjY3MjQtMGQ2Yi00NThhLThlZTItYjM4MmIwODVjNzY5XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,N/A,6.4,"6,558",tt0072285,movie,N/A,N/A,N/A,N/A,True,6.4/10,50%,,,,,
0,Cube Zero,2004,R,22 Feb 2005,97 min,"Drama, Mystery, Sci-Fi, Thriller",Ernie Barbarash,Ernie Barbarash,"Zachary Bennett, David Huband, Stephanie Moore, Martin Roach",A young programmer whose job is to watch over the reality-warping Cube defies orders to rescue an innocent mother trapped in one of its rooms.,"English, French, Spanish",Canada,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZjA3ZmQ3YWQtM2ViNS00Mzk4LTk1ZWQtMWIyZTdkYzA5NjJkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,N/A,5.7,"35,543",tt0377713,movie,N/A,N/A,N/A,N/A,True,5.7/10,,,,,,
0,Being Julia,2004,R,18 Feb 2005,104 min,"Comedy, Drama, Romance",István Szabó,"W. Somerset Maugham (novel), Ronald Harwood (screenplay)","Michael Gambon, Annette Bening, Leigh Lawson, Shaun Evans","Set in 1930s London, this movie involves stage actors and actresses and their experiences with love and revenge.",English,"Canada, USA, Hungary, UK",Nominated for 1 Oscar. Another 9 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BODQ2NDIxMjcwN15BMl5BanBnXkFtZTYwODMzOTI3._V1_SX300.jpg,65,7.0,"11,843",tt0340012,movie,N/A,N/A,N/A,N/A,True,7.0/10,76%,65/100,,,,
0,Save the Green Planet!,2003,Not Rated,04 Apr 2003,118 min,"Comedy, Sci-Fi, Thriller",Joon-Hwan Jang,Joon-Hwan Jang,"Ha-kyun Shin, Yun-shik Baek, Jung-min Hwang, Jae-yong Lee","Byeong-gu believes that the world is on the verge of an alien invasion, and sets out to save the world.",Korean,South Korea,17 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMWI3NTkzYzItNDlmYi00ODBlLWJlNWUtMTdiOWNlNjNkZTFjXkEyXkFqcGdeQXVyMjQ1NjEyNzE@._V1_SX300.jpg,70,7.3,"7,344",tt0354668,movie,N/A,N/A,N/A,N/A,True,7.3/10,90%,70/100,,,,
