,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Internet Movie Database,Language,Metacritic,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
0,"Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow",Won 1 Oscar. Another 38 wins & 60 nominations.,N/A,USA,N/A,"Andrew Adamson, Vicky Jenson",,"Animation, Adventure, Comedy, Family, Fantasy",7.8/10,English,84/100,84,"A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.",https://m.media-amazon.com/images/M/MV5BOGZhM2FhNTItODAzNi00YjA0LWEyN2UtNjJlYWQzYzU1MDg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG,18 May 2001,True,88%,90 min,,Shrek,movie,N/A,"William Steig (based upon the book by), Ted Elliott, Terry Rossio, Joe Stillman, Roger S.H. Schulman, Cody Cameron (additional dialogue), Chris Miller (additional dialogue), Conrad Vernon (additional dialogue)",2001,tt0126029,7.8,"594,241",,
0,"Anna Levine, Jamie Harris, Louise Lasser, Robert Modica",1 win & 3 nominations.,N/A,"France, Italy, USA",N/A,Amos Kollek,,"Comedy, Romance",6.4/10,English,36/100,36,"How important is the truth when falling in love? Bella is a Manhattan café waitress, about to turn 35, stuck in a long-term affair going nowhere. Paul is a widower, facing old age alone. ...",https://m.media-amazon.com/images/M/MV5BMjE2MDY1MDEzM15BMl5BanBnXkFtZTcwNTQxOTEyMQ@@._V1_SX300.jpg,N/A,R,06 Sep 2000,True,47%,95 min,,Fast Food Fast Women,movie,N/A,Amos Kollek,2000,tt0206742,6.4,"1,993",,
0,"Nicole Kidman, Ewan McGregor, John Leguizamo, Jim Broadbent",Won 2 Oscars. Another 85 wins & 130 nominations.,N/A,"Australia, USA",N/A,Baz Luhrmann,,"Drama, Musical, Romance",7.6/10,"English, French, Spanish",66/100,66,A poet falls for a beautiful courtesan whom a jealous duke covets.,https://m.media-amazon.com/images/M/MV5BMWFhYjliNjYtYjNhNS00OGExLWFhMjQtNDgwOWYyNWJiYzhmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,N/A,PG-13,01 Jun 2001,True,76%,127 min,,Moulin Rouge!,movie,N/A,"Baz Luhrmann, Craig Pearce",2001,tt0203009,7.6,"260,964",,
0,"Stéphanie Touly, Iliès Sefraoui, Mustapha Goumane, Nassim Izem",4 wins & 1 nomination.,N/A,France,N/A,Jacques Doillon,,"Comedy, Drama",6.3/10,French,63/100,63,Talia runs away from home taking her beloved dog with her. When her dog is stolen Talia enlists the help of a gang of boys to help her find her pet.,https://m.media-amazon.com/images/M/MV5BMTU4NzYwNjU1OF5BMl5BanBnXkFtZTcwNDQ0NzYyMQ@@._V1_SX300.jpg,N/A,N/A,07 Apr 1999,True,62%,92 min,,Little Brothers,movie,N/A,Jacques Doillon,1999,tt0184819,6.3,206,,
0,"Ben Affleck, Josh Hartnett, Kate Beckinsale, William Lee Scott",Won 1 Oscar. Another 13 wins & 51 nominations.,N/A,USA,N/A,Michael Bay,,"Action, Drama, History, Romance, War",6.2/10,"English, Japanese, French",44/100,44,A tale of war and romance mixed in with history. The story follows two lifelong friends and a beautiful nurse who are caught up in the horror of an infamous Sunday morning in 1941.,https://m.media-amazon.com/images/M/MV5BMTQ3MDc0MDc1NF5BMl5BanBnXkFtZTYwODI1ODY2._V1_SX300.jpg,N/A,PG-13,25 May 2001,True,24%,183 min,,Pearl Harbor,movie,N/A,Randall Wallace,2001,tt0213149,6.2,"304,608",,
0,"Reidar Sørensen, Jon Øigarden, Gaute Skjegstad, Trond Høvik",2 nominations.,N/A,Norway,N/A,Karin Julsrud,,Thriller,6.1/10,Norwegian,,N/A,På det lille stedet Høtten ble det for seks måneder siden begått et seksualdrap på 13 år gamle Katarina. Nå er det skjedd et nytt dødsfall - en av de to brødrene som mistenkes for det ...,https://m.media-amazon.com/images/M/MV5BNGI2OTAwNTMtZGI0Yy00YTlmLTkxYzctYzRkYzFkMDQzNzZkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,N/A,R,26 Dec 1998,True,75%,100 min,,Bloody Angels,movie,N/A,"Finn Gjerdrum, Kjetil Indregard",1998,tt0157411,6.1,424,,
0,"Thilen Lhondup, Gurgon Kyap, Lhakpa Tsamchoe, Karma Wangel",Nominated for 1 Oscar. Another 8 wins & 2 nominations.,N/A,"France, Switzerland, UK, Nepal",N/A,"Eric Valli, Michel Debats",,Drama,7.5/10,Tibetan,73/100,73,"An aging chief's last stand, lessons for the new, and the education of a young chief-to-be played against harsh Nature in Nepal's Dolpo. When his son dies returning from Tibet's salt lakes,...",https://m.media-amazon.com/images/M/MV5BNTE4YWQxODUtNjE3Ni00MDExLTljZGEtYmU4N2U3MmU1OWZjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,N/A,N/A,22 Jun 2001,True,87%,108 min,,Himalaya,movie,N/A,"Nathalie Azoulai, Olivier Dazat, Louis Gardel, Jean-Claude Guillebaud, Eric Valli (screenplay)",1999,tt0210727,7.5,"4,962",,
0,"Christina Ricci, Oleg Yankovskiy, Claudia Lander-Duke, Danny Scheinmann",3 wins & 3 nominations.,N/A,"UK, France",03 Oct 2006,Sally Potter,,"Drama, Music, Romance, War",6.2/10,"English, Yiddish, Russian, French, Italian, Romany, Romanian",40/100,40,A young refugee traveling from Russia to America in search of her lost father falls for a gypsy horseman.,https://m.media-amazon.com/images/M/MV5BMGNlMTljNzQtMTIyZS00MDcwLTk2ZjgtNGRlN2M4OGE5NjkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Universal Focus,R,08 Dec 2000,True,35%,100 min,,The Man Who Cried,movie,N/A,Sally Potter,2000,tt0206917,6.2,"13,925",,
0,"Melissa Martinez, Anna Simpson, Kerry Washington, The Jackie Robinson Steppers Marching Band",1 win & 6 nominations.,N/A,USA,N/A,Jim McKay,,Drama,7.1/10,"English, Spanish",77/100,77,"Focusing on the bonding between three girls in Brooklyn's ""Jackie Robinson Steppers Marching Band"" and the choices the girls face once their high school closes down for asbestos removal.",https://m.media-amazon.com/images/M/MV5BMjAwNzQ4Nzg0MF5BMl5BanBnXkFtZTcwMjIxNzUxMQ@@._V1_SX300.jpg,N/A,R,18 Apr 2001,True,91%,95 min,,Our Song,movie,N/A,Jim McKay,2000,tt0234407,7.1,728,,
0,"Jaime Gomez, Seidy Lopez, Zach Galligan, Troy Winbush",N/A,N/A,USA,N/A,Vincent Jay Miller,,"Drama, Romance",6.9/10,English,,N/A,"Mike is romantic and persistent, a social worker at a psychiatric clinic who falls for a new intern. Gabriela is passionate; she's also engaged; although her love for her fiance Patrick ...",https://m.media-amazon.com/images/M/MV5BMTI3MDAwNDE3MF5BMl5BanBnXkFtZTcwNDkxNjQyMQ@@._V1_SX300.jpg,N/A,R,18 May 2001,True,,93 min,,Gabriela,movie,N/A,Vincent Jay Miller,2001,tt0189541,6.9,"1,399",,
0,"Robby Benson, Lynn-Holly Johnson, Colleen Dewhurst, Tom Skerritt",Nominated for 1 Oscar. Another 1 win & 4 nominations.,N/A,USA,N/A,Donald Wrye,,"Drama, Romance, Sport",6.6/10,English,51/100,51,A young girl is on top of the world until a tragic accident dashes her hopes and dreams of becoming a world-class figure skater. Only with the help of those who love her can she prove to ...,https://m.media-amazon.com/images/M/MV5BYTlhZDY3Y2UtZDQyOS00YWJkLWE5ZGMtMzI5ODc3OWRlOGFkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,PG,31 Dec 1978,True,44%,108 min,,Ice Castles,movie,N/A,"Donald Wrye (screenplay by), Gary L. Baim (screenplay by), Gary L. Baim (story by)",1978,tt0077716,6.6,"2,943",,
0,"Tate Donovan, Sandra Bullock, Mary Mara, Dale Midkiff",N/A,N/A,USA,N/A,Dale Launer,,"Comedy, Fantasy, Romance",5.7/10,English,,N/A,Two scientists who are hopeless with the opposite sex experiment with a substance that makes them irresistible to anyone who hears them speak.,https://m.media-amazon.com/images/M/MV5BY2E2ODE4OTItNmEyNy00ODdmLWJmZjMtMGRiNDk5YjQzNmJhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,PG-13,13 Nov 1992,True,27%,92 min,,Love Potion No. 9,movie,N/A,Dale Launer,1992,tt0102343,5.7,"12,744",,
0,"Meryl Streep, Shirley MacLaine, Dennis Quaid, Gene Hackman",Nominated for 2 Oscars. Another 2 wins & 10 nominations.,N/A,USA,30 Apr 2001,Mike Nichols,,"Comedy, Drama",6.7/10,"English, Spanish",71/100,71,A substance-addicted actress tries to look on the bright side even as she is forced to move back in with her mother to avoid unemployment.,https://m.media-amazon.com/images/M/MV5BMjE0ODAzOTU4MV5BMl5BanBnXkFtZTgwMDY5Mzk4NjE@._V1_SX300.jpg,Columbia Pictures Corporation,R,14 Sep 1990,True,84%,101 min,,Postcards from the Edge,movie,N/A,"Carrie Fisher (book), Carrie Fisher (screenplay)",1990,tt0100395,6.7,"14,889",,
0,"Burt Lancaster, Jean Peters, John McIntire, Charles Bronson",N/A,N/A,USA,N/A,Robert Aldrich,,Western,6.4/10,English,,N/A,"Refusing to let himself be re-settled on a Florida reservation, Massai, an Apache warrior, escapes his captors and returns to his homeland to become a peaceful farmer.",https://m.media-amazon.com/images/M/MV5BOWZmMGU2YmUtNmEyYy00N2VhLTkwOGYtOTBjNzVkYzI0MTI2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,Passed,08 Oct 1954,True,78%,91 min,,Apache,movie,N/A,"James R. Webb (written for the screen by), Paul Wellman (novel)",1954,tt0046719,6.4,"3,797",,
0,"Paul Newman, Joel Grey, Kevin McCarthy, Harvey Keitel",1 win.,N/A,USA,N/A,Robert Altman,,"Comedy, Western",6.1/10,English,,N/A,A cynical Buffalo Bill hires Sitting Bull to exploit him and add his credibility to the distorted view of history presented in his Wild West Show.,https://m.media-amazon.com/images/M/MV5BOTNjNjZkNzctYjlmZS00NzQ5LTk3MzAtMWI4NjQxZjFkMzRmXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,PG,24 Jun 1976,True,67%,123 min,,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",movie,N/A,"Arthur Kopit (suggested by the play ""Indians"" by), Alan Rudolph (screen story), Robert Altman (screen story), Alan Rudolph (screenplay), Robert Altman (screenplay)",1976,tt0074254,6.1,"3,950",,
0,"Billy Crystal, Daniel Stern, Bruno Kirby, Patricia Wettig",Won 1 Oscar. Another 7 wins & 7 nominations.,N/A,USA,N/A,Ron Underwood,,"Comedy, Western",6.7/10,English,70/100,70,"On the verge of turning 40, an unhappy Manhattan yuppie is roped into joining his two friends on a cattle drive in the southwest.",https://m.media-amazon.com/images/M/MV5BMTkwNjM2MTc5NF5BMl5BanBnXkFtZTcwMzQ2NjEzNA@@._V1_SX300.jpg,N/A,PG-13,07 Jun 1991,True,88%,113 min,,City Slickers,movie,N/A,"Lowell Ganz, Babaloo Mandel",1991,tt0101587,6.7,"46,427",,
0,"Jace Alexander, John Cusack, Gordon Clapp, Don Harvey",2 nominations.,N/A,USA,N/A,John Sayles,,"Drama, History, Sport",7.2/10,English,71/100,71,A dramatization of the Black Sox scandal when the underpaid Chicago White Sox accepted bribes to deliberately lose the 1919 World Series.,https://m.media-amazon.com/images/M/MV5BMTUxMTIzNTY4N15BMl5BanBnXkFtZTcwMDQ4NjYzNA@@._V1_SX300.jpg,N/A,PG,29 Jun 1989,True,86%,119 min,,Eight Men Out,movie,N/A,"Eliot Asinof (book), John Sayles (screenplay)",1988,tt0095082,7.2,"18,030",,
0,"John Wayne, William Holden, Constance Towers, Judson Pratt",1 nomination.,N/A,USA,N/A,John Ford,,"Adventure, Romance, War, Western",7.2/10,English,,N/A,"In 1863, a Union outfit is sent behind Confederate lines in Mississippi to destroy enemy railroads but a captive southern belle and the unit's doctor cause frictions within ranks.",https://m.media-amazon.com/images/M/MV5BN2ZjMzUxN2MtOGUwZS00ZTkyLWE2OGUtMGM4MjY3NzNiZDBhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,Approved,01 Jul 1959,True,91%,120 min,,The Horse Soldiers,movie,N/A,"John Lee Mahin (written for the screen by), Martin Rackin (written for the screen by), Harold Sinclair (from the novel by)",1959,tt0052902,7.2,"8,880",,
0,"Burt Lancaster, Dianne Foster, Diana Lynn, Walter Matthau",2 nominations.,N/A,USA,N/A,Burt Lancaster,,"Drama, Western",6.3/10,English,41/100,41,"A Kentucky widower bound for 1820's Texas with his young son is thwarted in his efforts by a corrupt constable, a long-standing family feud, and a beautiful indentured servant.",https://m.media-amazon.com/images/M/MV5BNWFiOGI5YmItMWQ2NC00MjJhLTk1YzUtOGRiOTdjOTMzMzZlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,Passed,11 Aug 1955,True,14%,104 min,,The Kentuckian,movie,N/A,"A.B. Guthrie Jr. (screenplay), Felix Holt (novel)",1955,tt0048248,6.3,"2,312",,
0,"Marcello Mastroianni, Jeanne Moreau, Monica Vitti, Bernhard Wicki",6 wins & 2 nominations.,"$39,236","Italy, France",08 May 2001,Michelangelo Antonioni,,Drama,8.1/10,"Italian, English, French",,N/A,A day in the life of an unfaithful married couple and their steadily deteriorating relationship.,https://m.media-amazon.com/images/M/MV5BMjIyODI2OTg4OF5BMl5BanBnXkFtZTgwNjkwMzg4OTE@._V1_SX300.jpg,Nepi Film,Not Rated,19 Feb 1962,True,83%,122 min,,La Notte,movie,N/A,"Michelangelo Antonioni (story), Ennio Flaiano (story), Tonino Guerra (story), Michelangelo Antonioni (screenplay), Ennio Flaiano (screenplay), Tonino Guerra (screenplay)",1961,tt0054130,8.1,"16,926",,
0,"Gene Hackman, Willem Dafoe, Frances McDormand, Brad Dourif",Won 1 Oscar. Another 16 wins & 24 nominations.,N/A,USA,N/A,Alan Parker,,"Crime, Drama, History, Mystery, Thriller",7.8/10,English,65/100,65,Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.,https://m.media-amazon.com/images/M/MV5BZTFjNjU4OTktYzljMS00MmFlLWI3NGEtNjNhMTYwYzUyZDgyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,N/A,R,27 Jan 1989,True,83%,128 min,,Mississippi Burning,movie,N/A,Chris Gerolmo,1988,tt0095647,7.8,"83,501",,
0,"Yul Brynner, Eli Wallach, Steve McQueen, Horst Buchholz",Nominated for 1 Oscar. Another 1 win & 5 nominations.,N/A,USA,N/A,John Sturges,,"Action, Adventure, Western",7.7/10,"English, Spanish",74/100,74,Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.,https://m.media-amazon.com/images/M/MV5BMzYyNzU0MTM1OF5BMl5BanBnXkFtZTcwMzE1ODE1NA@@._V1_SX300.jpg,N/A,Approved,12 Oct 1960,True,88%,128 min,,The Magnificent Seven,movie,N/A,William Roberts (screenplay),1960,tt0054047,7.7,"84,543",,
0,"Yul Brynner, Robert Fuller, Julián Mateos, Warren Oates",N/A,N/A,"Spain, USA",N/A,Burt Kennedy,,"Action, Western",5.5/10,"English, Spanish",,N/A,"Two survivors of the initial Magnificent Seven outfit, Chris and Vin, recruit four new members in order to re-form the outfit and defend a few Mexican villages from attacks by vicious bandits.",https://m.media-amazon.com/images/M/MV5BZWJjNTNhODUtZjBmZC00ZDdiLWI5ZjUtMmIxYWYxNzYyNDk3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,Unrated,19 Oct 1966,True,13%,95 min,,Return of the Seven,movie,N/A,Larry Cohen,1966,tt0060897,5.5,"3,588",,
0,"John Wayne, Dean Martin, Ricky Nelson, Angie Dickinson",Won 1 Golden Globe. Another 2 wins & 6 nominations.,N/A,USA,N/A,Howard Hawks,,"Action, Drama, Western",8.0/10,"English, Spanish",,N/A,"A small-town sheriff in the American West enlists the help of a cripple, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy.",https://m.media-amazon.com/images/M/MV5BZDVhMTk1NjUtYjc0OS00OTE1LTk1NTYtYWMzMDI5OTlmYzU2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,Passed,04 Apr 1959,True,100%,141 min,,Rio Bravo,movie,N/A,"Jules Furthman (screenplay), Leigh Brackett (screenplay), B.H. McCampbell (short story)",1959,tt0053221,8.0,"53,628",,
0,"Marlene Dietrich, John Lodge, Sam Jaffe, Louise Dresser",1 win.,N/A,USA,N/A,Josef von Sternberg,,"Drama, History, Romance",7.6/10,English,,N/A,"A German noblewoman enters into a loveless marriage with the dim-witted, unstable heir to the Russian throne, then plots to oust him from power.",https://m.media-amazon.com/images/M/MV5BMTQyNTczMzQyNF5BMl5BanBnXkFtZTgwMDc4NTcwMjE@._V1_SX300.jpg,N/A,Passed,07 Sep 1934,True,88%,104 min,,The Scarlet Empress,movie,N/A,"Catherine II (based on the diary of), Manuel Komroff (diary arranged by)",1934,tt0025746,7.6,"5,373",,
0,"Burt Reynolds, Kris Kristofferson, Jill Clayburgh, Robert Preston",1 nomination.,N/A,USA,08 May 2001,Michael Ritchie,,"Comedy, Romance, Sport",5.9/10,English,68/100,68,A three-way friendship between two free-spirited professional football players and the owner's daughter becomes compromised when two of them become romantically involved.,https://m.media-amazon.com/images/M/MV5BZWI1NWY5NmItMDg1Ny00NDljLWEzMzItZDIwNWQxNTJjNzkyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,MGM,R,19 May 1978,True,89%,108 min,,Semi-Tough,movie,N/A,"Walter Bernstein, Dan Jenkins (novel)",1977,tt0078227,5.9,"2,508",,
0,"Stephen Baldwin, Gabriel Byrne, Benicio Del Toro, Kevin Pollak",Won 2 Oscars. Another 35 wins & 16 nominations.,N/A,"USA, Germany",N/A,Bryan Singer,,"Crime, Mystery, Thriller",8.5/10,"English, Hungarian, Spanish, French",77/100,77,"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.",https://m.media-amazon.com/images/M/MV5BYTViNjMyNmUtNDFkNC00ZDRlLThmMDUtZDU2YWE4NGI2ZjVmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,N/A,R,16 Aug 1995,True,89%,106 min,,The Usual Suspects,movie,N/A,Christopher McQuarrie,1995,tt0114814,8.5,"957,800",,
0,"Danny DeVito, Billy Crystal, Kim Greist, Anne Ramsey",Nominated for 1 Oscar. Another 2 wins & 3 nominations.,N/A,USA,N/A,Danny DeVito,,"Comedy, Crime, Thriller",6.3/10,English,56/100,56,A bitter ex-husband wants his former spouse dead. A put-upon momma's boy wants his mother dead. Who will pull it off?,https://m.media-amazon.com/images/M/MV5BOGI0ODZhMDYtYjNhYy00MjZlLWFiMzQtMTdkYjM3MWM4YWRkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,PG-13,11 Dec 1987,True,63%,88 min,,Throw Momma from the Train,movie,N/A,Stu Silver,1987,tt0094142,6.3,"32,270",,
0,"Nien-Jen Wu, Elaine Jin, Issei Ogata, Kelly Lee",15 wins & 25 nominations.,N/A,"Taiwan, Japan",12 Jun 2007,Edward Yang,,"Drama, Romance",8.1/10,"Mandarin, Min Nan, Hokkien, English, Japanese, French",93/100,93,Each member of a middle class Taipei family seeks to reconcile past and present relationships within their daily lives.,https://m.media-amazon.com/images/M/MV5BZDNkMGUyYzUtNjM0ZC00NDM2LWE5ZjEtMjliNzIxMmMzZThhXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_SX300.jpg,N/A,Not Rated,16 Dec 2000,True,,173 min,,Yi Yi,movie,N/A,Edward Yang,2000,tt0244316,8.1,"18,955",,
0,"David Naughton, Debra Clinger, Joel Kenney, David Damas",N/A,N/A,USA,N/A,"Michael Nankin, David Wechter",,Comedy,6.4/10,English,28/100,28,"Leon planned ""the great all-nighter"" by picking college students to participate in an all-night long scavenger hunt. The 5 teams are given clues to solve, leading them to the next clue, ...",https://m.media-amazon.com/images/M/MV5BMGQ5ODE0ODItYTMwZC00MWZkLWE4MzAtZTFmY2NiZmVlOWU3L2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,PG,08 Feb 1980,True,,112 min,,Midnight Madness,movie,N/A,"David Wechter, Michael Nankin",1980,tt0081159,6.4,"3,033",,
0,"Nikolaj Coster-Waldau, Sofie Gråbøl, Kim Bodnia, Lotte Andersen",10 wins & 2 nominations.,N/A,Denmark,06 Aug 2002,Ole Bornedal,,Thriller,7.3/10,"Danish, Swedish",,N/A,"A law student starts working as nightwatchman at Department of Forensic Medicine in Copenhagen. His mad friend gets him on a game of dare that escalates. As a serial-killer's victims start piling up at work, he becomes a suspect.",https://m.media-amazon.com/images/M/MV5BMTcwMDg0MzI1MV5BMl5BanBnXkFtZTcwNjczMDIyMQ@@._V1_SX300.jpg,N/A,R,25 Feb 1994,True,,107 min,,Nightwatch,movie,N/A,Ole Bornedal,1994,tt0110631,7.3,"14,172",,
0,"Steve McQueen, Richard Attenborough, Richard Crenna, Candice Bergen",Nominated for 8 Oscars. Another 2 wins & 13 nominations.,N/A,USA,N/A,Robert Wise,,"Adventure, Drama, Romance, War",7.6/10,"English, Mandarin",,N/A,"In 1926, a U.S. Naval engineer gets assigned to a gunboat on a rescue mission in war-torn China.",https://m.media-amazon.com/images/M/MV5BNzM4NWQzNzAtNjc0Yy00NjFiLWFiMjUtMTczNWYwMGY1YjUyXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,PG-13,20 Dec 1966,True,88%,182 min,,The Sand Pebbles,movie,N/A,"Richard McKenna (novel), Robert Anderson (screenplay)",1966,tt0060934,7.6,"12,844",,
0,"Gregory Peck, Hugh Marlowe, Gary Merrill, Millard Mitchell",Won 2 Oscars. Another 3 wins & 3 nominations.,N/A,USA,N/A,Henry King,,"Drama, War",7.7/10,English,,N/A,A hard-as-nails general takes over a bomber unit suffering from low morale and whips them into fighting shape.,https://m.media-amazon.com/images/M/MV5BNmI0YTA4OWYtYTc2MC00ZTgxLTliMjItMTlhNzczODViZmYxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,Not Rated,13 Feb 1950,True,96%,132 min,,Twelve O'Clock High,movie,N/A,"Sy Bartlett (screenplay), Beirne Lay Jr. (screenplay), Beirne Lay Jr. (novel), Sy Bartlett (novel)",1949,tt0041996,7.7,"11,803",,
0,"Frank Sinatra, Trevor Howard, Raffaella Carrà, Brad Dexter",Nominated for 1 Oscar. Another 1 win & 2 nominations.,N/A,USA,N/A,Mark Robson,,"Action, Adventure, War",7.1/10,"English, German, Italian",,N/A,An American POW leads a group of mainly British prisoners to escape from the Germans in WWII.,https://m.media-amazon.com/images/M/MV5BYjQ1NzY5MWEtMTE5OC00YjQ0LTk0N2MtZDA0OTZjOTg3NDM2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,Approved,23 Jun 1965,True,89%,117 min,,Von Ryan's Express,movie,N/A,"David Westheimer (novel), Wendell Mayes (screenplay), Joseph Landon (screenplay)",1965,tt0059885,7.1,"12,206",,
0,"Tom Hulce, Stephen Furst, Mark Metcalf, Mary Louise Weller",2 wins & 1 nomination.,N/A,USA,N/A,John Landis,,Comedy,7.5/10,"English, Italian",79/100,79,"At a 1962 college, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",https://m.media-amazon.com/images/M/MV5BM2M2ZDA4MTYtOGRjMi00OTg5LWI1ZTUtMjQxZTc2NWZjNDFkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,N/A,R,28 Jul 1978,True,90%,109 min,,National Lampoon's Animal House,movie,N/A,"Harold Ramis, Douglas Kenney, Chris Miller",1978,tt0077975,7.5,"108,650",,
