0,Title,Year,Rated,Runtime,Writer,Plot,Language,imdbRating,imdbVotes,imdbID,Rotten Tomatoes,Metacritic,Series,Released_season,Released_month,Released_day,PG_Rating,Available_languages,Oscars_won,Oscars_nominated,Golden_globe_won,Golden_globe_nominated,Unnamed: 0,0
tt0314725,Standing in the Shadows of Motown,2002.0,PG,108.0,"Walter Dallas (Narration), Ntozake Shange (Narration), Alan Slutsky (book)","Documentary about the Funk Brothers, a group of Detroit musicians who backed up dozens of Motown artists.",['English'],7.8,3227.0,tt0314725,9.1,7.6,0.0,4.0,11.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0120199,Space Truckers,1996.0,PG-13,95.0,"Ted Mann (screenplay), Stuart Gordon (story), Ted Mann (story)","A space trucker and his cute fiancee are on their way from a space station to Earth with an unknown cargo. When space pirates hijack them, 5000 disintegrator robots are found in the cargo.",['English'],5.3,6262.0,tt0120199,0.8,,0.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0097116,Cousins,1989.0,PG-13,109.0,"Jean-Charles Tacchella (based on the film ""Cousin,  Cousine""written by), Stephen Metcalfe (screenplay)",Two couples go to a mutual friend's wedding and end up swapping partners.,['English'],6.3,4091.0,tt0097116,5.0,,0.0,1.0,2.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0329691,Torque,2004.0,PG-13,84.0,Matt Johnson,A biker returns from Thailand to set things straight with his girlfriend. One gang leader wants him for delivery of 2 motorbikes filled with crystal meth and another gang leader wants him for murdering his brother.,['English'],4.1,26557.0,tt0329691,2.3,4.1,0.0,1.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0114938,Wild Bill,1995.0,R,98.0,"Peter Dexter (book), Thomas Babe (play), Walter Hill (screenplay)",The early career of legendary lawman Wild Bill Hickock is telescoped and culminates in his relocation in Deadwood and a reunion with Calamity Jane.,"['English', ' Sioux', ' Cantonese']",5.9,6186.0,tt0114938,4.2,,0.0,1.0,12.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,
tt0066049,A Man Called Horse,1970.0,M,114.0,"Jack DeWitt (screenplay), Dorothy M. Johnson (story), Gregory Crosby (developed by)","In 1825, an English aristocrat is captured by Native Americans. He lives with them and begins to understand their way of life. Eventually, he is accepted as part of the tribe and aspires to become their leader.","['English', ' Sioux', ' French']",6.9,7851.0,tt0066049,8.6,4.6,0.0,2.0,5.0,1.0,,3.0,0.0,0.0,0.0,0.0,,
tt0271263,Eight Crazy Nights,2002.0,PG-13,76.0,"Brooks Arthur, Allen Covert, Brad Isaacs, Adam Sandler","Davey Stone, an alcoholic with a criminal record, is sentenced to community service under the supervision of an elderly referee. Davey is then faced with trying to reform and abandon his bad habits.",['English'],5.4,20983.0,tt0271263,1.2,2.3,0.0,4.0,11.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0199314,About Adam,2000.0,R,97.0,"Gerard Stembridge, Tommy Tiernan (stand-up material written by)","A waitress falls for a handsome customer who seduces her, her two sisters, her brother, and her brother's girlfriend.","['English', ' French']",5.8,6250.0,tt0199314,6.8,6.4,0.0,1.0,1.0,19.0,3.0,2.0,0.0,0.0,0.0,0.0,,
tt0281373,Snow Dogs,2002.0,PG,99.0,"Jim Kouf (screenplay), Tommy Swerdlow (screenplay), Michael Goldberg (screenplay), Mark Gibson (screenplay), Philip Halprin (screenplay), Gary Paulsen (book)","When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",['English'],5.2,24563.0,tt0281373,2.5,2.9,0.0,1.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0235198,Audition,1999.0,R,115.0,"Ryû Murakami (novel), Daisuke Tengan (screenplay)","A widower takes an offer to screen girls at a special audition, arranged for him by a friend to find him a new wife. The one he fancies is not who she appears to be after all.",['Japanese'],7.2,69092.0,tt0235198,8.1,6.9,0.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0383222,BloodRayne,2005.0,R,95.0,Guinevere Turner,"In the eighteenth century, a vampire escapes from the freak show, in which she once participated, and teams up with a group of vampire slayers to kill the man who raped her mother.",['English'],2.9,33574.0,tt0383222,0.4,1.8,0.0,1.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0115632,Basquiat,1996.0,R,107.0,"Lech Majewski (story), John Bowe (short story), Julian Schnabel, Michael Holman (story development)","The brief life of Jean Michel Basquiat, a world renowned New York street artist struggling with fame, drugs and his identity.","['English', ' Spanish']",6.9,18958.0,tt0115632,,6.5,0.0,3.0,8.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,,
tt0107426,Little Buddha,1993.0,PG,123.0,"Bernardo Bertolucci (story), Rudy Wurlitzer (screenplay), Mark Peploe (screenplay)","After the death of Lama Dorje, Tibetan Buddhist monks find three children - one American and two Nepalese - who may be the rebirth of their great teacher.",['English'],6.1,14952.0,tt0107426,6.8,,0.0,2.0,5.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0120773,The Odd Couple II,1998.0,PG-13,97.0,Neil Simon,Oscar and Felix take a road trip to their son and daughter's wedding.,"['English', ' Spanish']",6.5,8900.0,tt0120773,2.7,,0.0,2.0,4.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,,
tt0116731,The Juror,1996.0,R,118.0,"George Dawes Green (novel), Ted Tally (screenplay)",A juror in a Mafia trial is forced to convince the other jurors to vote not guilty by an obsessive mob enforcer.,"['English', ' Spanish']",5.7,16346.0,tt0116731,1.8,,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,,
tt0080009,Tess,1979.0,PG,170.0,"Gérard Brach (screenplay), Roman Polanski (screenplay), John Brownjohn (screenplay), Thomas Hardy (novel)",A strong-willed young peasant girl attracts the affection of two men.,['English'],7.3,14532.0,tt0080009,8.1,8.2,0.0,1.0,12.0,12.0,1.0,1.0,3.0,0.0,0.0,0.0,,
tt0401711,"Paris, je t'aime",2006.0,R,120.0,"Tristan Carné (original idea), Emmanuel Benbihy (transitions), Bruno Podalydès (segment), Paul Mayeda Berges (segment), Gurinder Chadha (segment), Gus Van Sant (segment), Joel Coen (segment), Ethan Coen (segment), Walter Salles (segment), Daniela Thomas (segment), Christopher Doyle (segment), Rain Li (in collaboration with), Gabrielle Keng (in collaboration with), Isabel Coixet (segment), Nobuhiro Suwa (segment), Sylvain Chomet (segment), Alfonso Cuarón (segment), Olivier Assayas (segment), Oliver Schmitz (segment), Richard LaGravenese (segment), Vincenzo Natali (segment), Wes Craven (segment), Tom Tykwer (segment), Gena Rowlands (segment), Alexander Payne (segment), Nadine Eïd (segment), Frédéric Auburtin (transitions), Jean-Pierre Ronssin (transitions), Jane Hawksley (transitions), Vincent Poymiro (transitions), Paul Mayeda Berges (screenplay), Nadine Eïd (screenplay)","Through the neighborhoods of Paris, love is veiled, revealed, imitated, sucked dry, reinvented and awakened.","['French', ' English', ' Spanish', ' Mandarin', ' Arabic']",7.2,69288.0,tt0401711,8.7,6.6,0.0,3.0,6.0,15.0,3.0,5.0,0.0,0.0,0.0,0.0,,
tt0106339,Backbeat,1994.0,R,100.0,"Iain Softley, Michael Thomas, Stephen Ward","A dramatization of the Hamburg, Germany phase of The Beatles' early history.","['English', ' German', ' French', ' Russian']",6.6,5550.0,tt0106339,6.9,,0.0,2.0,4.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,,
tt0056406,Requiem for a Heavyweight,1962.0,Not Rated,95.0,"Rod Serling (teleplay), Rod Serling","Mountain Rivera, a punchy has-been managed by the unprincipled Maish, is mauled in a fight and forced to quit boxing. Can his devoted cutman and a sympathetic social worker help him find a ...",['English'],7.8,3659.0,tt0056406,9.2,,0.0,4.0,11.0,16.0,,1.0,0.0,0.0,0.0,0.0,,
tt0112750,Crying Freeman,1995.0,,102.0,"Kazuo Koike (based upon the comic books created by), Ryoichi Ikegami (based upon the comic books created by), Christophe Gans (screenplay), Thierry Cazals (screenplay), Laurie Finstad-Knizhnik (additional dialogue)",A woman sees an assassin outside San Francisco killing yakuza men and later in Vancouver. She's been told that he leaves no witness. Will she be his next victim or...?,"['English', ' Japanese']",6.5,11416.0,tt0112750,,,0.0,2.0,4.0,24.0,,2.0,0.0,0.0,0.0,0.0,,
tt0085154,All the Right Moves,1983.0,R,91.0,"Pat Jordan (article), Michael Kane",A high school football player desperate for a scholarship and his headstrong coach clash in a dying Pennsylvania steel town.,['English'],5.9,15007.0,tt0085154,5.2,6.2,0.0,4.0,10.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0364343,The Final Cut,2004.0,PG-13,95.0,Omar Naim,"Set in a world with memory recording implants, Alan Hakman is a cutter, someone with the power of final edit over people's recorded histories. His latest assignment is one that puts him in danger.",['English'],6.2,30367.0,tt0364343,3.7,4.3,0.0,4.0,10.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0028597,The Awful Truth,1937.0,Not Rated,90.0,"Viña Delmar (screen play), Arthur Richman (based on a play by)","Unfounded suspicions lead a married couple to begin divorce proceedings, whereupon they start undermining each other's attempts to find new romance.","['English', ' French', ' Italian']",7.7,16584.0,tt0028597,9.3,,0.0,4.0,10.0,21.0,,3.0,1.0,0.0,0.0,0.0,,
tt0096875,Catchfire,1990.0,R,116.0,"Rachel Kronstadt Mann (story), Rachel Kronstadt Mann (screenplay), Ann Louise Bardach (screenplay)","A witness to a mob assassination flees for her life from town to town, switching identities, but cannot seem to elude Milo, the chief killer out to get her.",['English'],5.4,3202.0,tt0096875,5.0,,0.0,2.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0115862,The Chamber,1996.0,R,113.0,"John Grisham (novel), William Goldman (screenplay), Phil Alden Robinson (screenplay)",A young man fresh out of law school tries to win a reprieve for his racist grandfather who is on death row.,['English'],6.0,12221.0,tt0115862,1.2,4.5,0.0,4.0,10.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0489235,My Name Is Bruce,2007.0,R,84.0,Mark Verheiden,"Mistaken for his character Ash from the 'Evil Dead' trilogy, Bruce Campbell is forced to fight a real monster in a small Oregon town.",['English'],6.2,23162.0,tt0489235,3.8,3.6,0.0,2.0,4.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0388980,The Greatest Game Ever Played,2005.0,PG,120.0,"Mark Frost (book), Mark Frost (screenplay)","In the 1913 US Open, 20-year-old Francis Ouimet played golf against his idol, 1900 US Open champion, Englishman Harry Vardon.",['English'],7.4,27164.0,tt0388980,6.3,5.5,0.0,4.0,9.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0113303,Hideaway,1995.0,R,106.0,"Dean R. Koontz (novel), Andrew Kevin Walker (screenplay), Neal Jimenez (screenplay)","Hatch gets a special resuscitative medicine after ""dying"" in a car accident. His wife and daughter only get minor injuries. He gets strange nightmares such as killing a teen girl. Is it just dreams?",['English'],5.3,6129.0,tt0113303,2.0,,0.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0077711,Autumn Sonata,1978.0,PG,99.0,Ingmar Bergman,"A married daughter who longs for her mother's love is visited by the latter, a successful concert pianist.","['Swedish', ' English']",8.3,23582.0,tt0077711,8.4,,0.0,4.0,10.0,18.0,1.0,2.0,0.0,2.0,0.0,0.0,,
tt0383534,Noel,2004.0,PG,96.0,David Hubbard,"Five New Yorkers come together on Christmas Eve, seeking a miracle.",['English'],6.2,8787.0,tt0383534,2.8,2.9,0.0,4.0,11.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0104810,Manufacturing Consent: Noam Chomsky and the Media,1992.0,Not Rated,167.0,,A film about the noted American linguist/political dissident and his warning about corporate media's role in modern propaganda.,['English'],8.2,4253.0,tt0104810,7.5,,0.0,4.0,11.0,6.0,,1.0,0.0,0.0,0.0,0.0,,
tt0223250,Faces of Death VI,1996.0,Unrated,70.0,,"Faces of Death VI is a direct-to-video compilation of the highlights of the earlier films in the Faces of Death series. It features many of the same scenes shown in Faces of Death 1 and 4, ...",['English'],2.4,321.0,tt0223250,,,0.0,,,,,1.0,0.0,0.0,0.0,0.0,,
tt0240200,Water,2005.0,PG-13,117.0,"Anurag Kashyap (dialogue), Deepa Mehta","Set in colonial India against Gandhi's rise to power, it's the story of 8-year-old Chuyia, who is widowed and sent to a home to live in penitence; once there, Chuyia's feisty presence deeply affects the lives of the other residents.","['Hindi', ' Sanskrit']",7.7,14033.0,tt0240200,9.0,7.7,0.0,2.0,5.0,26.0,2.0,2.0,0.0,1.0,0.0,0.0,,
tt0405821,Casshern,2004.0,Not Rated,142.0,"Kazuaki Kiriya (screenplay), Dai Satô, Shotaro Suga, Tatsuo Yoshida (characters)",Live-action sci-fi movie based on a 1973 Japanese animé of the same name (Shinzo Ningen Casshân). Theme song by Utada Hikaru.,['Japanese'],6.1,12966.0,tt0405821,7.0,,0.0,2.0,4.0,24.0,,1.0,0.0,0.0,0.0,0.0,,
tt0051849,The Left Handed Gun,1958.0,Approved,102.0,"Leslie Stevens (screenplay), Gore Vidal (play)","After his employer is murdered by rival cattlemen, a troubled and uneducated young cowboy vows revenge on the murderers.","['English', ' Spanish']",6.5,3679.0,tt0051849,9.0,,0.0,2.0,5.0,17.0,,2.0,0.0,0.0,0.0,0.0,,
tt0113044,Feast of July,1995.0,R,116.0,"H.E. Bates (novel), Christopher Neame (screenplay)","After an abandoned young woman in late 19th Century England is taken in by a rural couple with three handsome sons, tragic consequences result.",['English'],6.4,466.0,tt0113044,6.7,,0.0,4.0,10.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0102590,Once Around,1991.0,R,115.0,Malia Scotch Marmo,"Renata Bella feels like a failure at life and career. But when Renata attends a seminar on selling real estate, she finally finds True Love. Sam Sharpe, while a top-notch, successful ...",['English'],6.5,3875.0,tt0102590,7.0,,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0056241,The Miracle Worker,1962.0,Not Rated,106.0,"William Gibson (screenplay), William Gibson (based upon the stage play by)",The story of Anne Sullivan's struggle to teach the blind and deaf Helen Keller how to communicate.,"['English', ' American Sign Language']",8.1,15369.0,tt0056241,10.0,8.3,0.0,3.0,7.0,28.0,,2.0,2.0,0.0,0.0,0.0,,
tt0055798,Birdman of Alcatraz,1962.0,Not Rated,147.0,"Guy Trosper (screenplay), Thomas E. Gaddis (book)",A surly convicted murderer held in permanent isolation redeems himself when he becomes a renowned bird expert.,['English'],7.8,15450.0,tt0055798,8.6,7.6,0.0,3.0,7.0,4.0,,1.0,0.0,4.0,0.0,0.0,,
tt0112585,The Brothers McMullen,1995.0,R,98.0,Edward Burns,"Three Irish Catholic brothers from Long Island struggle to deal with love, marriage, and infidelity.",['English'],6.6,7022.0,tt0112585,8.9,7.3,0.0,3.0,8.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0069121,Prime Cut,1972.0,R,88.0,Robert Dillon,"A vicious Kansas City slaughterhouse owner and his hick family are having a bloody ""beef"" with the Chicago crime syndicate over profits from their joint illegal operations. Top enforcer Nick Devlin is sent to straighten things out.",['English'],6.8,4209.0,tt0069121,6.4,,0.0,3.0,7.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0118863,Clay Pigeons,1998.0,R,104.0,Matthew L. Healy,"After hearing that his wife sleeps with Clay, Earl kills himself, making it look like Clay shot him. She doesn't like it when Clay sees another woman instead. Bodies start piling up.",['English'],6.6,10447.0,tt0118863,6.2,4.6,0.0,4.0,9.0,25.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0084296,The Man from Snowy River,1982.0,PG,102.0,"A.B. 'Banjo' Paterson (poem), Cul Cullen (script), John Dixon (screenplay)","In 1880s Australia, after young Jim Craig's father dies, Jim takes a job at the Harrison cattle ranch, where he is forced to become a man.",['English'],7.3,7652.0,tt0084296,8.5,6.3,0.0,4.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,,
tt0390632,Word Wars,2004.0,Unrated,80.0,,A look at the obsessive world of competitive Scrabble.,['English'],6.9,1628.0,tt0390632,8.8,6.1,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,,
tt0074749,The Killing of a Chinese Bookie,1976.0,R,135.0,John Cassavetes,"A proud strip club owner is forced to come to terms with himself as a man, when his gambling addiction gets him in hot water with the mob, who offer him only one alternative.",['English'],7.4,10344.0,tt0074749,7.9,6.5,0.0,1.0,2.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0108170,The Snapper,1993.0,R,91.0,"Roddy Doyle (novel), Roddy Doyle (screenplay)","Set in Ireland, Sharon Curley is a 20 year old living with her parents and many brothers and sisters. When she gets herself pregnant and refuses to name the father, she becomes the talk of ...",['English'],7.2,4888.0,tt0108170,9.7,,0.0,1.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,,
tt0113305,Higher Learning,1995.0,R,127.0,John Singleton,"People from all different walks of life, encounter racial tension, rape, responsibility, and the meaning of an education on a university campus.",['English'],6.5,17485.0,tt0113305,4.5,5.4,0.0,1.0,1.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0775539,Stomp the Yard,2007.0,PG-13,109.0,"Robert Adetuyi (screenplay), Gregory Ramon Anderson (earlier screenplay)","When his brother is murdered, a street dancer moves to Georgia to work his way through college. He joins a fraternity's step dancing team for a competition. Will he also get an education and the girl?",['English'],5.4,21358.0,tt0775539,2.5,4.4,0.0,1.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0116762,Keys to Tulsa,1997.0,R,113.0,"Brian Fair Berkey (novel), Harley Peyton (screenplay)","Richter Boudreau, the son of local celebrity Cynthia, is not very successful and works as a film critic for a local newspaper. In a short time he loses his job and his heritage, and one of ...",['English'],5.2,1479.0,tt0116762,1.0,,0.0,2.0,4.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0100211,Music Box,1989.0,PG-13,124.0,Joe Eszterhas,"A lawyer defends her father accused of war crimes, but there is more to the case than she suspects.","['English', ' Hungarian']",7.4,6445.0,tt0100211,7.2,,0.0,1.0,1.0,19.0,2.0,2.0,0.0,1.0,0.0,0.0,,
tt0050177,Beginning of the End,1957.0,Approved,76.0,"Fred Freiberger (screenplay), Lester Gorn (screenplay)","Audrey Ames, an enterprising journalist, tries to get the scoop on giant grasshoppers accidentally created at the Illinois State experimental farm. She endeavors to save Chicago, despite a ...",['English'],3.7,2123.0,tt0050177,,,0.0,3.0,6.0,28.0,,1.0,0.0,0.0,0.0,0.0,,
tt0049934,War and Peace,1956.0,PG,208.0,"Leo Tolstoy (based on the novel by), Bridget Boland (adaptation), Robert Westerby (adaptation), King Vidor (adaptation), Mario Camerini (adaptation), Ennio De Concini (adaptation), Ivo Perilli (adaptation)",Napoleon's (Herbert Lom's) tumultuous relations with Russia including his disastrous 1812 invasion serve as the backdrop for the tangled personal lives of two aristocratic families.,"['English', ' Italian', ' Russian']",6.8,8611.0,tt0049934,4.3,,0.0,3.0,8.0,21.0,1.0,3.0,0.0,3.0,0.0,0.0,,
tt0102614,Out for Justice,1991.0,R,91.0,R. Lance Hill,The gruesome murder of a Brooklyn Detective will turn the case into a personal vendetta when the deceased's best friend and fellow officer will unleash an all-out attack against a psychotic Mafia enforcer's brutal gang.,"['English', ' Italian', ' Spanish']",6.1,20700.0,tt0102614,2.3,3.8,0.0,2.0,4.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,,
