,imdbID,Plot
5186,tt0095178,"A Cincinnati college student breaks off his engagement to his wealthy fiancée after he falls in love with a backwoods Kentucky girl he meets at a party. She claims to be 20 years old, but ..."
5187,tt0095652,"A quadriplegic man has a trained monkey help him with his paralysis, until the little monkey begins to develop feelings, and rage, against its new master."
5188,tt1151922,"Eugene believes in no sex before marriage. So DID his girlfriend, Cindi. His BFF loves sex. At Senior Prom, just before sex with Cindi, he falls into a coma. Waking up 4 years later, his Cindi is Miss March in Playboy. Can he get her back?"
5189,tt0083281,"A documentary on the eccentric residents of Vernon, Florida."
5190,tt0090021,"A werewolf terrorizes a small city where lives the paralytic Marty Coslaw, his uncle, and his sister, the story's narrator."
5191,tt0079180,A Polish rabbi wanders through the Old West on his way to lead a synagogue in San Francisco. On the way he is nearly burnt at the stake by Indians and almost killed by outlaws.
5192,tt0306841,"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true."
5193,tt0096426,A wax museum owner uses his horror exhibits to unleash evil on the world.
5194,tt0406650,A darkly satiric story about life crumbling in the midst of a seemingly idyllic suburbia.
5195,tt0069768,"Ten years after a worldwide series of ape revolutions and a brutal nuclear war among humans, Caesar must protect survivors of both species from an insidious human cult and a militant ape faction alike."
5196,tt0117071,"The daughter of a thief, young Moll (Robin Wright) is placed in the care of a nunnery after the execution of her mother. However, the actions of an abusive Priest lead Moll to rebel as a ..."
5197,tt0236027,"A gang of 4 Danish criminals are ordered by Færingen to steal a bag from a safe. When they see DKK4,000,000 in the bag, they keep it for themselves and head for Spain. They end up in a ruin of an old restaurant on Funen and renovate it."
5198,tt0099450,Cartoonist Gus has survived cancer treatment and now his romance novelist sister tries to find him a woman and guide him. Will they succeed?
5199,tt0102558,A businessman and his friends are captured by a sadistic judge and his equally odd family in the backwoods of a bizarre mansion.
5200,tt0083717,"Monterey, California in the 1940's. Cannery Row - the section of town where the now closed fish canneries are located - is inhabited primarily by the down and out, although many would not ..."
5201,tt0361693,"Happy Endings weaves multiple stories to create a witty look at love, family and the sheer unpredictability of life itself."
5202,tt0091680,An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.
5203,tt0107711,Escaped convict Sam Gillen single handedly takes on ruthless developers determined to evict Clydie - a widow with two young children. Nobody knows who Sam is.
5204,tt0117768,"An incredibly dull-witted family unknowingly stumble upon an illegal weapons deal while on the trail of their ""stolen"" garbage."
5205,tt0033836,"The ruthless, moneyed Hubbard clan lives in, and poisons, their part of the deep South at the turn of the twentieth century."
5206,tt0114151,"First time out of Michigan, Lily starts art school in LA and shares a house with other young artistic people. Both her teacher and a roomie/classmate show interest in her."
5207,tt0260332,A film comprised of three interconnected vignettes that depict women at three stages of life in Iran. The first part centers on a young girl on her ninth birthday who is told that she can ...
5208,tt0245046,A young Scottish woman joins the French Resistance during World War II to rescue her Royal Air Force boyfriend who is lost in France.
5209,tt0095927,A medical school dropout and a housewife/mom try to make it as stand-up comedians. They become friends and help each other out at an NYC comedy club.
5210,tt0076221,"A young peasant, with no interest in adventure or fortune, is mistaken as the kingdom's only hope when a horrible monster threatens the countryside."
5211,tt0308506,"A 14-year-old orphan becomes an NBA superstar after trying on a pair of sneakers with the faded initials ""M.J."" inside."
5212,tt0053337,"A young alien and a teenage earthling fall in love, and plot to stop the alien's race from using Earth as a food-breeding ground for giant lobsters from their planet."
5213,tt0031047,An explosives manufacturer suspects a young man is out to kill him. He calls in new parents Nick and Nora to sort things out.
5214,tt0128278,"When noted anthropologist Dr. Ethan Powell, who left society to live in the jungle is imprisoned for murder, it's up to young psychiatrist Theo Caulder to get through to him."
5215,tt0388285,"In order to prevent a recent high school graduate from getting engaged, two friends intervene by taking him on a cross-country road trip."
5216,tt0137338,"A collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses."
5217,tt0071408,"A deranged rural farmer becomes a grave robber and murderer after the death of his possessive mother, whose corpse he keeps, among others, as his companion in a decaying farmhouse."
5218,tt0104321,"In the boring desert of New Mexico, a single mother raises her two teenage daughters, Shade and Trudi, whose deepest desire is to leave the dead calm town. Shade is the type to escape in ..."
5219,tt0106936,This Hong Kong martial-arts extravaganza tells of evil emperors and true love. The secret Red Lotus Flower Society is committed to the overthrow of the evil Manchu Emperor and his minions. ...
5220,tt0094919,"Eggs of the small, furry alien carnivores are left behind on Earth and, after hatching, again set their appetites on the town of Grover's Bend."
5221,tt0418647,"Cale Crane catalyzes the rescue and rehabilitation of Sonador, a race horse with a broken leg."
5222,tt0215545,"A frustrated African-American TV writer proposes a blackface minstrel show in protest, but to his chagrin it becomes a hit."
5223,tt1045655,"A girl with PTSD attempts to refresh her life at a new school, but soon finds it impossible when she's afflicted by not only bullying and bad memories, but also the supernatural."
5224,tt0039420,"In 1900, a young widow finds her seaside cottage is haunted and forms a unique relationship with the ghost."
5225,tt0036244,"When a posse captures three men suspected of killing a local farmer, they become strongly divided over whether or not to lynch the men."
5226,tt0111205,Two sisters separated in childhood reunite years later as servants at a household in France. Their happiness to be reunited spirals into an incestuous relationship.
5227,tt0093148,The Henderson family adopt a friendly Sasquatch but have a hard time trying to keep the legend of 'Bigfoot' a secret.
